age_band_id,category_entity_id,role,rank,product_name,brand,primary_url,http_status,url_ok,url_verification_ok,product_status,buyable,availability_signals,rating_value,rating_count,rating_source,age_raw,age_gate,age_fail_reasons,evidence_tier,ff_pass,ff_fail_reasons,rank_rationale,missed_top5_reason,include_rationale,exclude_rationale,checked_at
16-18m,cat_chunky_crayons,longlist,11,IKEA MALA wax crayon mixed colours,IKEA,https://www.ikea.com/gb/en/p/mala-wax-crayon-mixed-colours-00455547/,200,true,,,,,,,,Recommended from 3 years,,,good,,,Rank 11: 3y.,Recommended from 3 years; fails 16-18m overlap.,Age fail.,,2026-07-24
16-18m,cat_chunky_crayons,longlist,12,Moxy Colouring Case 86 Piece,Moxy,https://toytastic.co.uk/product/moxy-colouring-case-86-piece-fsc-wood/,200,true,,,,,,,,School art case,,,good,,,Rank 12: case.,Large school art case; not first scribbles.,Too advanced.,,2026-07-24
16-18m,cat_chunky_crayons,longlist,13,Corolle Miss Floral Sweet Dreams Soft Doll,Corolle,https://www.adventuretoys.co.uk/corolle-miss-floral-sweet-dreams-soft-doll/,200,true,,,,,,,,Birth +,,,good,,,Rank 13: wrong category.,Doll care category.,Doll.,,2026-07-24
16-18m,cat_chunky_crayons,longlist,14,Scrunch Ball,Scrunch,https://www.adventuretoys.co.uk/scrunch-ball/,200,true,,,,,,,,Toddler,,,good,,,Rank 14: wrong category.,Soft ball category.,Ball.,,2026-07-24
16-18m,cat_chunky_crayons,longlist,15,Doidy Cup,Doidy,https://www.boots.com/doidy-cup-10150006,200,true,,,,,,,,3 months +,,,good,,,Rank 15: meals.,Open cup category.,Cup.,,2026-07-24
16-18m,cat_chunky_crayons,skip,,IKEA MALA wax crayon mixed colours,IKEA,https://www.ikea.com/gb/en/p/mala-wax-crayon-mixed-colours-00455547/,200,true,,,,,,,,Recommended from 3 years,,,reject,false,skip,,,,Recommended from 3 years; fails 16-18m overlap.,2026-07-24
16-18m,cat_chunky_crayons,skip,,IKEA MALA coloured pencils,IKEA,https://www.ikea.com/gb/en/p/mala-coloured-pencil-mixed-colours-70456586/,200,true,,,,,,,,Not suitable under 4 years,,,reject,false,skip,,,,4+ coloured pencils; fails age and choking notes.,2026-07-24
16-18m,cat_chunky_crayons,skip,,School fine crayons and gel pens,Various,https://toytastic.co.uk/product/ses-creative-my-first-colourball/,200,true,,,,,,,,,,,reject,false,skip,,,,Fine school tools fail fist grip first scribbles brief.,2026-07-24
16-18m,cat_chunky_crayons,skip,,Amazon UK crayon listings,Various,https://www.amazon.co.uk/s?k=toddler+chunky+crayons,503,false,,,,,,,,,,,reject,false,skip,,,,Amazon UK bot wall blocked product page verification.,2026-07-24
16-18m,cat_chunky_crayons,skip,,Moxy Colouring Case 86 Piece,Moxy,https://toytastic.co.uk/product/moxy-colouring-case-86-piece-fsc-wood/,200,true,,,,,,,,,,,reject,false,skip,,,,Large school art case; not first scribbles for 16-18m.,2026-07-24
