age_band_id,category_entity_id,role,rank,product_name,brand,primary_url,http_status,url_ok,url_verification_ok,product_status,buyable,availability_signals,rating_value,rating_count,rating_source,age_raw,age_gate,age_fail_reasons,evidence_tier,ff_pass,ff_fail_reasons,rank_rationale,missed_top5_reason,include_rationale,exclude_rationale,checked_at
16-18m,cat_doll_soft_toy_care,longlist,6,Corolle Bath Alyzee Baby Doll,Corolle,https://www.adventuretoys.co.uk/corolle-bath-alyzee-baby-doll/,200,true,,,,,,,,Birth +,,,good,,,Rank 6: third Corolle.,Brand cap already uses two Corolle soft dolls.,Bath care doll.,,2026-07-24
16-18m,cat_doll_soft_toy_care,longlist,7,Goki Dolls Carry Cradle Mosses Basket with bedding,Goki,https://www.adventuretoys.co.uk/goki-dolls-carry-cradle-mosses-basket-with-bedding/,200,true,,,,,,,,1 year +,,,good,,,Rank 7: second Goki prop.,Carry cradle overlaps bed/cradle jobs already in Top 5.,Carry cradle.,,2026-07-24
16-18m,cat_doll_soft_toy_care,longlist,8,Goki Dolls Cradle,Goki,https://toytastic.co.uk/product/goki-dolls-cradle/,200,true,,,,,,,,3 years +,,,good,,,Rank 8: check age.,Listing age often 3+; fails safe overlap for this band.,Age fail risk.,,2026-07-24
16-18m,cat_doll_soft_toy_care,longlist,9,Corolle Mini Cotton Flower Doll,Corolle,https://www.adventuretoys.co.uk/corolle-mini-cotton-flower-doll-age-0-years/,200,true,,,,,,,,0 years +,,,good,,,Rank 9: stock fail.,Unbuyable during research.,Unbuyable at research.,,2026-07-24
16-18m,cat_doll_soft_toy_care,longlist,10,Scrunch Ball,Scrunch,https://www.adventuretoys.co.uk/scrunch-ball/,200,true,,,,,,,,Toddler,,,good,,,Rank 10: ball.,"Soft ball, not doll care.",Wrong category.,,2026-07-24
16-18m,cat_doll_soft_toy_care,longlist,11,Hape Stacking Jack,Hape,https://www.adventuretoys.co.uk/hape-stacking-jack/,200,true,,,,,,,,12 months +,,,good,,,Rank 11: wrong category.,Stacking category.,Stacker.,,2026-07-24
16-18m,cat_doll_soft_toy_care,longlist,12,SES Creative My First Colourball,SES Creative,https://toytastic.co.uk/product/ses-creative-my-first-colourball/,200,true,,,,,,,,1–4 years,,,good,,,Rank 12: art.,Mark-making category.,Crayon.,,2026-07-24
16-18m,cat_doll_soft_toy_care,longlist,13,Doidy Cup,Doidy,https://www.boots.com/doidy-cup-10150006,200,true,,,,,,,,3 months +,,,good,,,Rank 13: meals.,Open cup category.,Cup.,,2026-07-24
16-18m,cat_doll_soft_toy_care,longlist,14,Priddy First 100 Words,Priddy Books,https://priddybooks.com/gb/books/first-100-words/,200,true,,,,,,,,0–2 years,,,good,,,Rank 14: words.,First-word books category.,Book.,,2026-07-24
16-18m,cat_doll_soft_toy_care,longlist,15,Quercetti FlipCar Racetrack,Quercetti,https://toytastic.co.uk/product/quercetti-flipcar-racetrack/,200,true,,,,,,,,18 months +,,,good,,,Rank 15: ramp.,Ramp rolling category.,Ramp.,,2026-07-24
16-18m,cat_doll_soft_toy_care,skip,,Corolle Mini Cotton Flower Doll,Corolle,https://www.adventuretoys.co.uk/corolle-mini-cotton-flower-doll-age-0-years/,200,true,,,,,,,,,,,reject,false,skip,,,,Unbuyable / out of stock during research.,2026-07-24
16-18m,cat_doll_soft_toy_care,skip,,Goki Dolls Cradle (3+ listing),Goki,https://toytastic.co.uk/product/goki-dolls-cradle/,200,true,,,,,,,,3 years +,,,reject,false,skip,,,,3+ age mark fails 16-18m overlap.,2026-07-24
16-18m,cat_doll_soft_toy_care,skip,,Plastic fashion dolls with small parts,Various,https://toytastic.co.uk/product/goki-dolls-bed/,200,true,,,,,,,,,,,reject,false,skip,,,,Fashion dolls with small accessories fail care brief and age safety.,2026-07-24
16-18m,cat_doll_soft_toy_care,skip,,Amazon UK baby doll listings,Various,https://www.amazon.co.uk/s?k=soft+baby+doll,503,false,,,,,,,,,,,reject,false,skip,,,,Amazon UK bot wall blocked product page verification.,2026-07-24
16-18m,cat_doll_soft_toy_care,skip,,Electronic crying dolls,Various,https://www.adventuretoys.co.uk/corolle-miss-floral-sweet-dreams-soft-doll/,200,true,,,,,,,,,,,reject,false,skip,,,,Noise and batteries fight quiet care copy at this age.,2026-07-24
