schema_version,research_date,researcher,age_band_id,age_band_id_spine,category_entity_id,category_label,cluster_label,content_type,status,rank,longlist_rank,top_pick_rank,best_for_tag,product_name,brand,retailer,product_url,alternate_urls,image_url,url_checked_date,stock_status,price_amount,price_text,currency,price_checked_date,age_mark_on_listing,key_specs,product_description_under_30_words,ember_verdict,rank_rationale,missed_top5_reason,why_it_fits,caveats,buy_borrow_hold_off,gift_suitable,gift_note,ownership_note,safety_notes,rating_value,rating_count,rating_source,review_quality_note,evidence_tier,evidence_sources,preloved_suitability,preloved_signal_note,substitute_if_unavailable,founder_qa_flag,skip_reason,evidence_notes,buying_factor_memo
ember_picks_research_v3,2026-07-22,cursor,34-36m,34-36m,cat_feelings_faces_books,Feelings and friendship books,"Feelings, friends and turn-taking",product_category,backup,,11,,Best for needing space,"Sometimes I'm a Baby Bear, Sometimes I'm a Snail",Moira Butterfield & Gwen Millward,Hachette UK,https://www.hachette.co.uk/titles/moira-butterfield-2/sometimes-im-a-baby-bear-sometimes-im-a-snail/9781803380254/,,,2026-07-22,in_stock,,£12.99,GBP,2026-07-22,Hachette hardcover picture book (preschool feelings),,,,#11: boundary language is a useful backup when friend play gets overwhelming.,Boundary/space theme is adjacent — not a sharing or jealousy plot.,Animal comparisons help children say when they want to play vs need quiet.,,borrow,true,,,,4.6,55,,,good,,,,,,,,"Five factors decided order here. First, friend-play specificity: stories where a third child, a snatched toy or a grudge between peers drives the plot beat abstract feelings charts. Second, age overlap: every Top Pick needed a structured publisher or Scholastic age range spanning 34–36 months — not a bare “from 3 years” mark. Third, borrow-first judgement: Pip & Posy and Food Group staples rank high on fit but default to borrow unless the shelf is empty. Fourth, review depth: classics with thousands of UK parent reviews outrank promising 2024 titles with thinner counts (Little Whale stays in Top 5 for freshness but is flagged). Fifth, distinct parent situations: three-way wobbles, jealousy, grudges, sharing rows and mine fights — not five versions of the same sharing lecture."
ember_picks_research_v3,2026-07-22,cursor,34-36m,34-36m,cat_feelings_faces_books,Feelings and friendship books,"Feelings, friends and turn-taking",product_category,backup,,12,,Best for kind resets,The Hugasaurus,Rachel Bright & Chris Chatterton,Hachette UK,https://www.hachette.co.uk/titles/rachel-bright/the-hugasaurus/9781408356094/,,,2026-07-22,in_stock,,£6.99,GBP,2026-07-22,Hachette preschool picture book: Ages 3–6,,,,#12: kindness-with-limits is a softer backup after sharper conflict picks.,Kindness reset is less specific than Top 5 sharing or jealousy stories.,Tiny Hugasaurus learns hugs don't fix every playground row — kindness with limits.,,borrow,true,,,,4.7,410,,,good,,,,,,,,"Five factors decided order here. First, friend-play specificity: stories where a third child, a snatched toy or a grudge between peers drives the plot beat abstract feelings charts. Second, age overlap: every Top Pick needed a structured publisher or Scholastic age range spanning 34–36 months — not a bare “from 3 years” mark. Third, borrow-first judgement: Pip & Posy and Food Group staples rank high on fit but default to borrow unless the shelf is empty. Fourth, review depth: classics with thousands of UK parent reviews outrank promising 2024 titles with thinner counts (Little Whale stays in Top 5 for freshness but is flagged). Fifth, distinct parent situations: three-way wobbles, jealousy, grudges, sharing rows and mine fights — not five versions of the same sharing lecture."
ember_picks_research_v3,2026-07-22,cursor,34-36m,34-36m,cat_feelings_faces_books,Feelings and friendship books,"Feelings, friends and turn-taking",product_category,backup,,13,,Best for shy joiners,Meesha Makes Friends,Tom Percival,Hachette UK,https://www.hachette.co.uk/titles/tom-percival/meesha-makes-friends/9781408356140/,,,2026-07-22,in_stock,,£6.99,GBP,2026-07-22,Big Bright Feelings series: Ages 4–7,,,,#13: shy-joiner craft friends suit nursery transitions more than home playdate rows.,Joining-in anxiety is slightly older than nearly-three mine fights and three-way jealousy.,Meesha makes her own friends from craft bits when joining in feels hard.,,borrow,true,,,,4.8,650,,,good,,,,,,,,"Five factors decided order here. First, friend-play specificity: stories where a third child, a snatched toy or a grudge between peers drives the plot beat abstract feelings charts. Second, age overlap: every Top Pick needed a structured publisher or Scholastic age range spanning 34–36 months — not a bare “from 3 years” mark. Third, borrow-first judgement: Pip & Posy and Food Group staples rank high on fit but default to borrow unless the shelf is empty. Fourth, review depth: classics with thousands of UK parent reviews outrank promising 2024 titles with thinner counts (Little Whale stays in Top 5 for freshness but is flagged). Fifth, distinct parent situations: three-way wobbles, jealousy, grudges, sharing rows and mine fights — not five versions of the same sharing lecture."
ember_picks_research_v3,2026-07-22,cursor,34-36m,34-36m,cat_feelings_faces_books,Feelings and friendship books,"Feelings, friends and turn-taking",product_category,backup,,14,,Best for classic sharing,It's Mine!,Leo Lionni,Penguin UK,https://www.penguin.co.uk/books/438/its-mine/9780141370592.html,,,2026-07-22,in_stock,,£7.99,GBP,2026-07-22,Penguin preschool classic: Ages 3–7,,,,#14: classic three-way sharing metaphor — strong but well known.,Classic fable format is less immediate than contemporary friend-play stories in Top 5.,Three frogs squabble over a pond until a storm forces sharing.,,borrow,true,,,,4.7,520,,,strong,,,,,,,,"Five factors decided order here. First, friend-play specificity: stories where a third child, a snatched toy or a grudge between peers drives the plot beat abstract feelings charts. Second, age overlap: every Top Pick needed a structured publisher or Scholastic age range spanning 34–36 months — not a bare “from 3 years” mark. Third, borrow-first judgement: Pip & Posy and Food Group staples rank high on fit but default to borrow unless the shelf is empty. Fourth, review depth: classics with thousands of UK parent reviews outrank promising 2024 titles with thinner counts (Little Whale stays in Top 5 for freshness but is flagged). Fifth, distinct parent situations: three-way wobbles, jealousy, grudges, sharing rows and mine fights — not five versions of the same sharing lecture."
ember_picks_research_v3,2026-07-22,cursor,34-36m,34-36m,cat_feelings_faces_books,Feelings and friendship books,"Feelings, friends and turn-taking",product_category,backup,,15,,Best for new settings,I'm Going to Make a Friend,Darren Chetty & Sandhya Prabhat,Little Tiger,https://littletiger.co.uk/product/im-going-to-make-a-friend,,,2026-07-22,in_stock,,£7.99,GBP,2026-07-22,BookTrust interest age 4–7 years,,,,#15: new-setting friendship courage is a niche backup for moves or nursery starts.,School/move themes sit slightly above the everyday playdate brief.,"A child builds an imaginary friend, then a real one joins — vulnerability and courage.",,borrow,true,,,,4.6,28,,,emerging,,,,,,,,"Five factors decided order here. First, friend-play specificity: stories where a third child, a snatched toy or a grudge between peers drives the plot beat abstract feelings charts. Second, age overlap: every Top Pick needed a structured publisher or Scholastic age range spanning 34–36 months — not a bare “from 3 years” mark. Third, borrow-first judgement: Pip & Posy and Food Group staples rank high on fit but default to borrow unless the shelf is empty. Fourth, review depth: classics with thousands of UK parent reviews outrank promising 2024 titles with thinner counts (Little Whale stays in Top 5 for freshness but is flagged). Fifth, distinct parent situations: three-way wobbles, jealousy, grudges, sharing rows and mine fights — not five versions of the same sharing lecture."
ember_picks_research_v3,2026-07-22,cursor,34-36m,34-36m,cat_feelings_faces_books,Feelings and friendship books,"Feelings, friends and turn-taking",product_category,skip,,,,,The Colour Monster,Anna Llenas,Bookshop.org UK,https://uk.bookshop.org/p/books/the-colour-monster-anna-llenas/9781783444508,,,2026-07-22,,,,GBP,2026-07-22,,{},,,,,,,bring_back_out,false,,,,,,,,reject,,,,,,"Basic colour-coded emotion labelling — right for 28–30m, not friendship conflict at nearly three. Bring back out if you already own it.",,"Five factors decided order here. First, friend-play specificity: stories where a third child, a snatched toy or a grudge between peers drives the plot beat abstract feelings charts. Second, age overlap: every Top Pick needed a structured publisher or Scholastic age range spanning 34–36 months — not a bare “from 3 years” mark. Third, borrow-first judgement: Pip & Posy and Food Group staples rank high on fit but default to borrow unless the shelf is empty. Fourth, review depth: classics with thousands of UK parent reviews outrank promising 2024 titles with thinner counts (Little Whale stays in Top 5 for freshness but is flagged). Fifth, distinct parent situations: three-way wobbles, jealousy, grudges, sharing rows and mine fights — not five versions of the same sharing lecture."
ember_picks_research_v3,2026-07-22,cursor,34-36m,34-36m,cat_feelings_faces_books,Feelings and friendship books,"Feelings, friends and turn-taking",product_category,skip,,,,,In My Heart,Jo Witek,Bookshop.org UK,https://uk.bookshop.org/p/books/in-my-heart-a-book-of-feelings-jo-witek/9780500657319,,,2026-07-22,,,,GBP,2026-07-22,,{},,,,,,,bring_back_out,false,,,,,,,,reject,,,,,,"Feelings vocabulary book — useful from the shelf, but not the friend-play and turn-taking brief for 34–36m.",,"Five factors decided order here. First, friend-play specificity: stories where a third child, a snatched toy or a grudge between peers drives the plot beat abstract feelings charts. Second, age overlap: every Top Pick needed a structured publisher or Scholastic age range spanning 34–36 months — not a bare “from 3 years” mark. Third, borrow-first judgement: Pip & Posy and Food Group staples rank high on fit but default to borrow unless the shelf is empty. Fourth, review depth: classics with thousands of UK parent reviews outrank promising 2024 titles with thinner counts (Little Whale stays in Top 5 for freshness but is flagged). Fifth, distinct parent situations: three-way wobbles, jealousy, grudges, sharing rows and mine fights — not five versions of the same sharing lecture."
ember_picks_research_v3,2026-07-22,cursor,34-36m,34-36m,cat_feelings_faces_books,Feelings and friendship books,"Feelings, friends and turn-taking",product_category,skip,,,,,The Invisible String,Patrice Karst,Bookshop.org UK,https://uk.bookshop.org/p/books/the-invisible-string-patrice-karst/9780736237769,,,2026-07-22,,,,GBP,2026-07-22,,{},,,,,,,hold_off,false,,,,,,,,reject,,,,,,"Parent–child separation comfort — not peer friendship, sharing or turn-taking.",,"Five factors decided order here. First, friend-play specificity: stories where a third child, a snatched toy or a grudge between peers drives the plot beat abstract feelings charts. Second, age overlap: every Top Pick needed a structured publisher or Scholastic age range spanning 34–36 months — not a bare “from 3 years” mark. Third, borrow-first judgement: Pip & Posy and Food Group staples rank high on fit but default to borrow unless the shelf is empty. Fourth, review depth: classics with thousands of UK parent reviews outrank promising 2024 titles with thinner counts (Little Whale stays in Top 5 for freshness but is flagged). Fifth, distinct parent situations: three-way wobbles, jealousy, grudges, sharing rows and mine fights — not five versions of the same sharing lecture."
ember_picks_research_v3,2026-07-22,cursor,34-36m,34-36m,cat_feelings_faces_books,Feelings and friendship books,"Feelings, friends and turn-taking",product_category,skip,,,,,Find Your Happy,Emily Coxhead,Hachette UK,https://www.hachette.co.uk/titles/emily-coxhead/find-your-happy/9781529501470/,,,2026-07-22,,,,GBP,2026-07-22,,{},,,,,,,hold_off,false,,,,,,,,reject,,,,,,General mood tools — weak on friend-play conflict; better as solo feelings book.,,"Five factors decided order here. First, friend-play specificity: stories where a third child, a snatched toy or a grudge between peers drives the plot beat abstract feelings charts. Second, age overlap: every Top Pick needed a structured publisher or Scholastic age range spanning 34–36 months — not a bare “from 3 years” mark. Third, borrow-first judgement: Pip & Posy and Food Group staples rank high on fit but default to borrow unless the shelf is empty. Fourth, review depth: classics with thousands of UK parent reviews outrank promising 2024 titles with thinner counts (Little Whale stays in Top 5 for freshness but is flagged). Fifth, distinct parent situations: three-way wobbles, jealousy, grudges, sharing rows and mine fights — not five versions of the same sharing lecture."
ember_picks_research_v3,2026-07-22,cursor,34-36m,34-36m,cat_feelings_faces_books,Feelings and friendship books,"Feelings, friends and turn-taking",product_category,skip,,,,,"What If, Pig?",Linzie Hunter,Bookshop.org UK,https://uk.bookshop.org/p/books/what-if-pig-linzie-hunter/9780008409507,,,2026-07-22,,,,GBP,2026-07-22,,{},,,,,,,hold_off,false,,,,,,,,reject,,,,,,Worry/anxiety focus — useful but not the friendship-and-turn-taking brief.,,"Five factors decided order here. First, friend-play specificity: stories where a third child, a snatched toy or a grudge between peers drives the plot beat abstract feelings charts. Second, age overlap: every Top Pick needed a structured publisher or Scholastic age range spanning 34–36 months — not a bare “from 3 years” mark. Third, borrow-first judgement: Pip & Posy and Food Group staples rank high on fit but default to borrow unless the shelf is empty. Fourth, review depth: classics with thousands of UK parent reviews outrank promising 2024 titles with thinner counts (Little Whale stays in Top 5 for freshness but is flagged). Fifth, distinct parent situations: three-way wobbles, jealousy, grudges, sharing rows and mine fights — not five versions of the same sharing lecture."
ember_picks_research_v3,2026-07-22,cursor,34-36m,34-36m,cat_feelings_faces_books,Feelings and friendship books,"Feelings, friends and turn-taking",product_category,skip,,,,,When Sadness Comes to Call,Eva Eland,Bookshop.org UK,https://uk.bookshop.org/p/books/when-sadness-comes-to-call-eva-eland/9781783445229,,,2026-07-22,,,,GBP,2026-07-22,,{},,,,,,,hold_off,false,,,,,,,,reject,,,,,,"Beautiful sadness metaphor — no sharing, sorry or friend-play arc.",,"Five factors decided order here. First, friend-play specificity: stories where a third child, a snatched toy or a grudge between peers drives the plot beat abstract feelings charts. Second, age overlap: every Top Pick needed a structured publisher or Scholastic age range spanning 34–36 months — not a bare “from 3 years” mark. Third, borrow-first judgement: Pip & Posy and Food Group staples rank high on fit but default to borrow unless the shelf is empty. Fourth, review depth: classics with thousands of UK parent reviews outrank promising 2024 titles with thinner counts (Little Whale stays in Top 5 for freshness but is flagged). Fifth, distinct parent situations: three-way wobbles, jealousy, grudges, sharing rows and mine fights — not five versions of the same sharing lecture."
ember_picks_research_v3,2026-07-22,cursor,34-36m,34-36m,cat_feelings_faces_books,Feelings and friendship books,"Feelings, friends and turn-taking",product_category,skip,,,,,Ruby's Worry,Tom Percival,Hachette UK,https://www.hachette.co.uk/titles/tom-percival/rubys-worry/9781408336341/,,,2026-07-22,,,,GBP,2026-07-22,,{},,,,,,,hold_off,false,,,,,,,,reject,,,,,,"31–33m band book — 'my version' worry retelling, not social-rules friend play.",,"Five factors decided order here. First, friend-play specificity: stories where a third child, a snatched toy or a grudge between peers drives the plot beat abstract feelings charts. Second, age overlap: every Top Pick needed a structured publisher or Scholastic age range spanning 34–36 months — not a bare “from 3 years” mark. Third, borrow-first judgement: Pip & Posy and Food Group staples rank high on fit but default to borrow unless the shelf is empty. Fourth, review depth: classics with thousands of UK parent reviews outrank promising 2024 titles with thinner counts (Little Whale stays in Top 5 for freshness but is flagged). Fifth, distinct parent situations: three-way wobbles, jealousy, grudges, sharing rows and mine fights — not five versions of the same sharing lecture."
