schema_version,research_date,researcher,age_band_id,age_band_id_spine,category_entity_id,category_label,cluster_label,content_type,status,rank,longlist_rank,top_pick_rank,best_for_tag,product_name,brand,retailer,product_url,alternate_urls,image_url,url_checked_date,stock_status,price_amount,price_text,currency,price_checked_date,age_mark_on_listing,key_specs,product_description_under_30_words,ember_verdict,rank_rationale,missed_top5_reason,why_it_fits,caveats,buy_borrow_hold_off,gift_suitable,gift_note,ownership_note,safety_notes,rating_value,rating_count,rating_source,review_quality_note,evidence_tier,evidence_sources,preloved_suitability,preloved_signal_note,substitute_if_unavailable,founder_qa_flag,skip_reason,evidence_notes,buying_factor_memo
ember_picks_research_v3,2026-07-22,cursor,34-36m,age_34_36m,cat_balance_stepping_stones,Balance paths and stepping stones,"Pedalling, jumping, balancing and ball play",product_category,backup,,11,,Best for sensory paths,Abili Sensory Stepping Stones (9 turtle shapes),Abili,Sensory Education,https://www.sensoryeducation.co.uk/products/abili-sensory-stepping-stones,,,2026-07-22,in_stock,,Price on site,GBP,2026-07-22,Ages 3+,,,,#11: sensory texture path for seekers.,3+ mark and thin mainstream review proof — specialist backup only.,Textured turtle tops for sensory seekers.,Specialist retailer; 3+ mark.,buy,true,,,,,,,,emerging,,,,,,,,"Five factors set order for nearly-three path play. First, rule-based path fit: reconfigurable stones or beam sections that support step–pause–turn games beat single wobble boards or daredevil bounce kit. Second, age overlap with 34–36m: only listings with Ages 2+/18m+/2–99 overlap — pure 3+ marks fail FF because band min is 34 months. Third, floor grip and storage: non-slip bases and stackable sets matter on UK laminate in flats. Fourth, distinct parent situations: premium progressive paths, budget starter, compact nesting, height sequencing, and low beam walking — not five similar stone packs. Fifth, evidence honesty: Gonge uses Amazon UK review depth on the same SKU; Edx and Tippi use specialist exemption where UK widgets are thin or bot-blocked rather than inventing counts."
ember_picks_research_v3,2026-07-22,cursor,34-36m,age_34_36m,cat_balance_stepping_stones,Balance paths and stepping stones,"Pedalling, jumping, balancing and ball play",product_category,backup,,12,,Best for muted colours,Gonge River Stones Nordic (Very),Gonge,Very,https://www.very.co.uk/liberty-house-gonge-river-stones-set-of-6-stones-nordic/1601058729.prd,,,2026-07-22,in_stock,,£54.99,GBP,2026-07-22,Ages 2+,,,,#12: retailer backup for pick #1 colourway.,Same SKU as pick #1 — not a separate card.,Same Gonge spec in muted Nordic colours — alt stockist.,Duplicate SKU — alt stockist only.,buy,true,,,,,,,,strong,,,,,,,,"Five factors set order for nearly-three path play. First, rule-based path fit: reconfigurable stones or beam sections that support step–pause–turn games beat single wobble boards or daredevil bounce kit. Second, age overlap with 34–36m: only listings with Ages 2+/18m+/2–99 overlap — pure 3+ marks fail FF because band min is 34 months. Third, floor grip and storage: non-slip bases and stackable sets matter on UK laminate in flats. Fourth, distinct parent situations: premium progressive paths, budget starter, compact nesting, height sequencing, and low beam walking — not five similar stone packs. Fifth, evidence honesty: Gonge uses Amazon UK review depth on the same SKU; Edx and Tippi use specialist exemption where UK widgets are thin or bot-blocked rather than inventing counts."
ember_picks_research_v3,2026-07-22,cursor,34-36m,age_34_36m,cat_balance_stepping_stones,Balance paths and stepping stones,"Pedalling, jumping, balancing and ball play",product_category,backup,,13,,Best for alt stockist,Learning Space Gonge River Stones,Gonge,Learning Space,https://learningspace.co.uk/products/river-stones-set-of-6-great-balance-and-vestibular-aid,,,2026-07-22,in_stock,,£79.99,GBP,2026-07-22,Ages 2+,,,,#13: specialist OT stockist backup.,Higher price than Liberty House for identical SKU.,Alternate UK stockist if Liberty House out.,Same product as pick #1.,buy,true,,,,,,,,strong,,,,,,,,"Five factors set order for nearly-three path play. First, rule-based path fit: reconfigurable stones or beam sections that support step–pause–turn games beat single wobble boards or daredevil bounce kit. Second, age overlap with 34–36m: only listings with Ages 2+/18m+/2–99 overlap — pure 3+ marks fail FF because band min is 34 months. Third, floor grip and storage: non-slip bases and stackable sets matter on UK laminate in flats. Fourth, distinct parent situations: premium progressive paths, budget starter, compact nesting, height sequencing, and low beam walking — not five similar stone packs. Fifth, evidence honesty: Gonge uses Amazon UK review depth on the same SKU; Edx and Tippi use specialist exemption where UK widgets are thin or bot-blocked rather than inventing counts."
ember_picks_research_v3,2026-07-22,cursor,34-36m,age_34_36m,cat_balance_stepping_stones,Balance paths and stepping stones,"Pedalling, jumping, balancing and ball play",product_category,backup,,14,,Best for Hilltops deal,Robert Dyas Gonge Hilltops,Gonge,Robert Dyas,https://www.robertdyas.co.uk/liberty-house-toys-gonge-hilltops,,,2026-07-22,in_stock,,£66.99,GBP,2026-07-22,Suitable for ages 2+,,,,#14: price backup for pick #4.,Same Hilltops SKU — stockist alternate only.,Cheaper alt stockist for Hilltops when Liberty House price spikes.,Same product as pick #4.,buy,true,,,,,,,,specialist,,,,,,,,"Five factors set order for nearly-three path play. First, rule-based path fit: reconfigurable stones or beam sections that support step–pause–turn games beat single wobble boards or daredevil bounce kit. Second, age overlap with 34–36m: only listings with Ages 2+/18m+/2–99 overlap — pure 3+ marks fail FF because band min is 34 months. Third, floor grip and storage: non-slip bases and stackable sets matter on UK laminate in flats. Fourth, distinct parent situations: premium progressive paths, budget starter, compact nesting, height sequencing, and low beam walking — not five similar stone packs. Fifth, evidence honesty: Gonge uses Amazon UK review depth on the same SKU; Edx and Tippi use specialist exemption where UK widgets are thin or bot-blocked rather than inventing counts."
ember_picks_research_v3,2026-07-22,cursor,34-36m,age_34_36m,cat_balance_stepping_stones,Balance paths and stepping stones,"Pedalling, jumping, balancing and ball play",product_category,backup,,15,,Best for confident jumpers,Gonge Bouncing River Stone (single),Gonge,EE-Supplies,https://ee-supplies.co.uk/products/bouncing-river-stone,,,2026-07-22,in_stock,,from £40+ per stone,GBP,2026-07-22,Ages 3+,,,,#15: daredevil tier for older/confident movers only.,Spring bounce skews daredevil — outside default 34–36m planned-movement brief.,Spring flex for confident jumpers — backup only.,Too bouncy for default brief.,hold_off,false,,,,,,,,emerging,,,,,,,,"Five factors set order for nearly-three path play. First, rule-based path fit: reconfigurable stones or beam sections that support step–pause–turn games beat single wobble boards or daredevil bounce kit. Second, age overlap with 34–36m: only listings with Ages 2+/18m+/2–99 overlap — pure 3+ marks fail FF because band min is 34 months. Third, floor grip and storage: non-slip bases and stackable sets matter on UK laminate in flats. Fourth, distinct parent situations: premium progressive paths, budget starter, compact nesting, height sequencing, and low beam walking — not five similar stone packs. Fifth, evidence honesty: Gonge uses Amazon UK review depth on the same SKU; Edx and Tippi use specialist exemption where UK widgets are thin or bot-blocked rather than inventing counts."
ember_picks_research_v3,2026-07-22,cursor,34-36m,age_34_36m,cat_balance_stepping_stones,Balance paths and stepping stones,"Pedalling, jumping, balancing and ball play",product_category,skip,,,,,Stapelstein Original stacking stones,Stapelstein,Stapelstein,https://stapelstein.com/en/products/original,,,2026-07-22,,89,from ~£89+ per set (import),GBP,2026-07-22,1+ years,{},,,,,,Premium stacking elements — different play pattern (stack/build) vs sequenced balance paths. Weak UK retail value for Conor-grade guidance.,hold_off,false,,,,,,,,reject,,,,,,Premium stacking elements — different play pattern (stack/build) vs sequenced balance paths. Weak UK retail value for Conor-grade guidance.,Often cited on Mumsnet obstacle threads but poor UK availability versus mainstream options.,"Five factors set order for nearly-three path play. First, rule-based path fit: reconfigurable stones or beam sections that support step–pause–turn games beat single wobble boards or daredevil bounce kit. Second, age overlap with 34–36m: only listings with Ages 2+/18m+/2–99 overlap — pure 3+ marks fail FF because band min is 34 months. Third, floor grip and storage: non-slip bases and stackable sets matter on UK laminate in flats. Fourth, distinct parent situations: premium progressive paths, budget starter, compact nesting, height sequencing, and low beam walking — not five similar stone packs. Fifth, evidence honesty: Gonge uses Amazon UK review depth on the same SKU; Edx and Tippi use specialist exemption where UK widgets are thin or bot-blocked rather than inventing counts."
ember_picks_research_v3,2026-07-22,cursor,34-36m,age_34_36m,cat_balance_stepping_stones,Balance paths and stepping stones,"Pedalling, jumping, balancing and ball play",product_category,skip,,,,,MagicMeadow Wooden Wobble Balance Board,MagicMeadow,Amazon UK,https://www.amazon.co.uk/dp/B0CHWFP571,,,2026-07-22,,,varies,GBP,2026-07-22,Aged 2+,{},,,,,,"Wrong product type — one wobble surface, not a reconfigurable stepping path for rule-based movement.",hold_off,false,,,Single curved surface — not a path.,,,,,reject,,,,,,"Wrong product type — one wobble surface, not a reconfigurable stepping path for rule-based movement.",,"Five factors set order for nearly-three path play. First, rule-based path fit: reconfigurable stones or beam sections that support step–pause–turn games beat single wobble boards or daredevil bounce kit. Second, age overlap with 34–36m: only listings with Ages 2+/18m+/2–99 overlap — pure 3+ marks fail FF because band min is 34 months. Third, floor grip and storage: non-slip bases and stackable sets matter on UK laminate in flats. Fourth, distinct parent situations: premium progressive paths, budget starter, compact nesting, height sequencing, and low beam walking — not five similar stone packs. Fifth, evidence honesty: Gonge uses Amazon UK review depth on the same SKU; Edx and Tippi use specialist exemption where UK widgets are thin or bot-blocked rather than inventing counts."
ember_picks_research_v3,2026-07-22,cursor,34-36m,age_34_36m,cat_balance_stepping_stones,Balance paths and stepping stones,"Pedalling, jumping, balancing and ball play",product_category,skip,,,,,Gonge Bouncing River Stone set of 5,Gonge,EE-Supplies,https://ee-supplies.co.uk/products/bouncing-river-stone,,,2026-07-22,,,£40+ per stone,GBP,2026-07-22,3+,{},,,,,,"Brief explicitly says not daredevil — spring/bounce stones skew toward thrill-seeking jumpers, not planned step-pause-turn paths.",hold_off,false,,,Spring flex increases fall unpredictability.,,,,,reject,,,,,,"Brief explicitly says not daredevil — spring/bounce stones skew toward thrill-seeking jumpers, not planned step-pause-turn paths.",,"Five factors set order for nearly-three path play. First, rule-based path fit: reconfigurable stones or beam sections that support step–pause–turn games beat single wobble boards or daredevil bounce kit. Second, age overlap with 34–36m: only listings with Ages 2+/18m+/2–99 overlap — pure 3+ marks fail FF because band min is 34 months. Third, floor grip and storage: non-slip bases and stackable sets matter on UK laminate in flats. Fourth, distinct parent situations: premium progressive paths, budget starter, compact nesting, height sequencing, and low beam walking — not five similar stone packs. Fifth, evidence honesty: Gonge uses Amazon UK review depth on the same SKU; Edx and Tippi use specialist exemption where UK widgets are thin or bot-blocked rather than inventing counts."
ember_picks_research_v3,2026-07-22,cursor,34-36m,age_34_36m,cat_balance_stepping_stones,Balance paths and stepping stones,"Pedalling, jumping, balancing and ball play",product_category,skip,,,,,VTech First Steps Baby Walker,VTech,Argos,https://www.argos.co.uk/product/4166035/vtech-first-steps-baby-walker-yellow,,,2026-07-22,,,varies,GBP,2026-07-22,6-30 months,{},,,,,,"Wrong age/stage — baby mobility aid, not obstacle-path play for nearly-threes.",hold_off,false,,,,,,,,reject,,,,,,"Wrong age/stage — baby mobility aid, not obstacle-path play for nearly-threes.",,"Five factors set order for nearly-three path play. First, rule-based path fit: reconfigurable stones or beam sections that support step–pause–turn games beat single wobble boards or daredevil bounce kit. Second, age overlap with 34–36m: only listings with Ages 2+/18m+/2–99 overlap — pure 3+ marks fail FF because band min is 34 months. Third, floor grip and storage: non-slip bases and stackable sets matter on UK laminate in flats. Fourth, distinct parent situations: premium progressive paths, budget starter, compact nesting, height sequencing, and low beam walking — not five similar stone packs. Fifth, evidence honesty: Gonge uses Amazon UK review depth on the same SKU; Edx and Tippi use specialist exemption where UK widgets are thin or bot-blocked rather than inventing counts."
ember_picks_research_v3,2026-07-22,cursor,34-36m,age_34_36m,cat_balance_stepping_stones,Balance paths and stepping stones,"Pedalling, jumping, balancing and ball play",product_category,skip,,,,,Unbranded Temu / AliExpress stepping stones,Unbranded,Temu,https://www.temu.com/uk-en/children-stepping-stones.html,,,2026-07-22,,,low,GBP,2026-07-22,unknown,{},,,,,,"Excluded source — cannot verify UK safety marks, non-slip quality, or product identity.",hold_off,false,,,EN71 compliance often unclear.,,,,,reject,,,,,,"Excluded source — cannot verify UK safety marks, non-slip quality, or product identity.",,"Five factors set order for nearly-three path play. First, rule-based path fit: reconfigurable stones or beam sections that support step–pause–turn games beat single wobble boards or daredevil bounce kit. Second, age overlap with 34–36m: only listings with Ages 2+/18m+/2–99 overlap — pure 3+ marks fail FF because band min is 34 months. Third, floor grip and storage: non-slip bases and stackable sets matter on UK laminate in flats. Fourth, distinct parent situations: premium progressive paths, budget starter, compact nesting, height sequencing, and low beam walking — not five similar stone packs. Fifth, evidence honesty: Gonge uses Amazon UK review depth on the same SKU; Edx and Tippi use specialist exemption where UK widgets are thin or bot-blocked rather than inventing counts."
ember_picks_research_v3,2026-07-22,cursor,34-36m,age_34_36m,cat_balance_stepping_stones,Balance paths and stepping stones,"Pedalling, jumping, balancing and ball play",product_category,skip,,,,,Second identical Gonge River Stones set,Gonge,n/a,https://www.libertyhousetoys.com/gonge-river-stones,,,2026-07-22,,110,£55.00 × 2,GBP,2026-07-22,Ages 2-99 years,{},,,,,,Do not pad Top 5 with duplicate Gonge sets; extend path with tape/cushions or mix Hilltops instead.,hold_off,false,,,,,,,,reject,,,,,,Do not pad Top 5 with duplicate Gonge sets; extend path with tape/cushions or mix Hilltops instead.,,"Five factors set order for nearly-three path play. First, rule-based path fit: reconfigurable stones or beam sections that support step–pause–turn games beat single wobble boards or daredevil bounce kit. Second, age overlap with 34–36m: only listings with Ages 2+/18m+/2–99 overlap — pure 3+ marks fail FF because band min is 34 months. Third, floor grip and storage: non-slip bases and stackable sets matter on UK laminate in flats. Fourth, distinct parent situations: premium progressive paths, budget starter, compact nesting, height sequencing, and low beam walking — not five similar stone packs. Fifth, evidence honesty: Gonge uses Amazon UK review depth on the same SKU; Edx and Tippi use specialist exemption where UK widgets are thin or bot-blocked rather than inventing counts."
