schema_version,research_date,researcher,age_band_id,age_band_id_spine,category_entity_id,category_label,cluster_label,content_type,status,rank,longlist_rank,top_pick_rank,best_for_tag,product_name,brand,retailer,product_url,alternate_urls,image_url,url_checked_date,stock_status,price_amount,price_text,currency,price_checked_date,age_mark_on_listing,key_specs,product_description_under_30_words,ember_verdict,rank_rationale,missed_top5_reason,why_it_fits,caveats,buy_borrow_hold_off,gift_suitable,gift_note,ownership_note,safety_notes,rating_value,rating_count,rating_source,review_quality_note,evidence_tier,evidence_sources,preloved_suitability,preloved_signal_note,substitute_if_unavailable,founder_qa_flag,skip_reason,evidence_notes,buying_factor_memo
ember_picks_research_v3,2026-07-22,cursor,34-36m,34-36m,cat_picture_story_books,Picture story books with questions,"Questions, stories and bigger chats",product_category,backup,,6,,Best for picture clues,A Bit Lost (board book),Chris Haughton,Amazon UK,https://www.amazon.co.uk/dp/1406344257,,,2026-07-22,in_stock,,£6.99,GBP,2026-07-22,Walker board edition: Ages 1-5,,,,#6: sits just below Shark in the Park — a similar prediction format but a slightly gentler pace for daily talk-back.,"Gentler visual-guessing pace makes it a strong quieter-evening backup, but it prompts less explicit choice or explanation talk than the Top 5.",Visual guessing game — child explains who each animal might be and predicts what happens next.,Gentler pace — good for quieter explainers.,borrow,true,,,,4.7,320,,,good,,,,,,,,
ember_picks_research_v3,2026-07-22,cursor,34-36m,34-36m,cat_picture_story_books,Picture story books with questions,"Questions, stories and bigger chats",product_category,backup,,7,,Best for making up plots,Tell Your Own Story,Adam & Charlotte Guillain,Penguin UK,https://www.penguin.co.uk/books/454004/tell-your-own-story-by-guillain-adam-guillain-and-charlotte/9780241622254,,,2026-07-22,in_stock,,£7.99,GBP,2026-07-22,Publisher shelf mark: Ages 3-6,,,,"#7: ranks above Would You Rather because its branching plot lets the child invent more freely, but its thin review count keeps it out of Top 5 for now.","Branching-plot format is excellent for storytelling, but it is a newer 2024 title with a thinner UK review base than the borrow-first classics ahead of it.",Choice-filled branching plot lets the child decide what happens next and explain why.,Newer title — thinner review base.,buy,true,,,,4.6,32,,,emerging,,,,,,,,
ember_picks_research_v3,2026-07-22,cursor,34-36m,34-36m,cat_picture_story_books,Picture story books with questions,"Questions, stories and bigger chats",product_category,backup,,8,,Best for explaining choices,Would You Rather...,John Burningham,Penguin UK,https://www.penguin.co.uk/books/323114/would-you-rather-by-burningham-john/9780099200413,,,2026-07-22,in_stock,,£7.99,GBP,2026-07-22,Publisher shelf mark: Ages 3-6,,,,#8: ahead of You Choose Bedtime because its dilemmas are more explanation-led than a bedtime-only spin-off of the book already ranked #1.,"Strong because-answers format, but the classic Burningham title has such high ownership rates that it duplicates household shelves more than the Top 5's mix of fresh and borrow-first picks.",Classic would-you-rather dilemmas demand a because-answer on every spread.,Some spreads are deliberately yucky — lean into giggles.,borrow,true,,,,4.7,890,,,strong,,,,,,,,
ember_picks_research_v3,2026-07-22,cursor,34-36m,34-36m,cat_picture_story_books,Picture story books with questions,"Questions, stories and bigger chats",product_category,backup,,9,,Best for bedtime choices,You Choose Bedtime,Pippa Goodhart & Nick Sharratt,Penguin UK,https://www.penguin.co.uk/books/461597/you-choose-bedtime-by-goodhart-pippa/9780241730577,,,2026-07-22,in_stock,,£6.99,GBP,2026-07-22,Publisher shelf mark: Ages 2-6,,,,"#9: ranks above You Choose Your Dreams as the more targeted bedtime routine tie-in, though both are variations on the #1 pick's format.","Same choice-led format as the #1 pick in a bedtime-only spin-off — a good gift once You Choose is already owned, but too close a duplicate to earn its own Top 5 slot.","Same choice-led format as You Choose, focused on the bedtime routine.",Near-duplicate of the #1 pick's format.,borrow,true,,,,4.7,140,,,good,,,,,,,,
ember_picks_research_v3,2026-07-22,cursor,34-36m,34-36m,cat_picture_story_books,Picture story books with questions,"Questions, stories and bigger chats",product_category,backup,,10,,Best for what-if chats,You Choose Your Dreams,Pippa Goodhart & Nick Sharratt,Penguin UK,https://www.penguin.co.uk/books/305039/you-choose-your-dreams-by-goodhart-pippa/9780241334972,,,2026-07-22,in_stock,,£7.99,GBP,2026-07-22,Publisher shelf mark: Ages 2-9,,,,#10: ranks just above Oi Frog! because its choice format matches the cluster's objective more directly than a rhyme-prediction book.,"A reissue of the same choice-led format as You Choose — useful variety once the original feels familiar, but not different enough to justify a separate Top 5 slot.",Reissued imaginative what-if choices when the original You Choose feels too familiar.,Same format as You Choose — skip if you want variety.,borrow,true,,,,4.7,650,,,strong,,,,,,,,
ember_picks_research_v3,2026-07-22,cursor,34-36m,34-36m,cat_picture_story_books,Picture story books with questions,"Questions, stories and bigger chats",product_category,backup,,11,,Best for rhyme guesses,Oi Frog!,Kes Gray & Jim Field,Penguin UK,https://www.penguin.co.uk/books/108924/oi-frog-by-kes-gray/9781444910865,,,2026-07-22,in_stock,,£7.99,GBP,2026-07-22,Publisher shelf mark: Ages 2-5,,,,#11: a fun rhyme-prediction backup when the family wants something sillier than the Top 5.,"Very silly rhyme format is a strong extra, but leans on rhyme-guessing rather than the choice or plan-led talk-back that defines this category's Top 5.","Rhyme prediction — child guesses what sits on what, and why Frog is cross.",Very silly — skip if you want calmer talk-back.,borrow,true,,,,4.8,5600,,,strong,,,,,,,,
ember_picks_research_v3,2026-07-22,cursor,34-36m,34-36m,cat_picture_story_books,Picture story books with questions,"Questions, stories and bigger chats",product_category,backup,,12,,Best for why questions,Twenty Questions,Mac Barnett & Christian Robinson,Waterstones,https://www.waterstones.com/book/twenty-questions/mac-barnett/christian-robinson/9781529516784,,,2026-07-22,in_stock,,£7.99,GBP,2026-07-22,Publisher shelf mark: Ages 3-7,,,,"#12: strong open-question format, but its published age mark sits above the band's midpoint more than the Top 5's ranges.","Open questions are a great fit for older nearly-threes, but the publisher's own 3-7 shelf mark skews slightly older than the Top 5's 1-5 and 2-5 ranges — kept as a backup rather than a Top Pick.",Twenty open questions with no single right answer — a proper conversation starter.,Age mark skews slightly older than the Top 5.,buy,true,,,,4.5,58,,,good,,,,,,,,
ember_picks_research_v3,2026-07-22,cursor,34-36m,34-36m,cat_picture_story_books,Picture story books with questions,"Questions, stories and bigger chats",product_category,backup,,13,,Best for guessing aloud,"Molly, Olive and Dexter: The Guessing Game",Catherine Rayner,Waterstones,https://www.waterstones.com/book/molly-olive-and-dexter-the-guessing-game/catherine-rayner/9781529517183,,,2026-07-22,in_stock,,£7.99,GBP,2026-07-22,Publisher shelf mark: Ages 3-5,,,,#13: a quieter guessing-game backup for a child who prefers gentle prediction over comic call-and-response.,"Thin UK review base for a newer title keeps it as a backup rather than a Top Pick, despite a strong fit for gentle prediction talk-back.",Gentle guessing-game plot — child predicts the answer from visual clues.,Newer title — thinner review base.,buy,true,,,,4.7,24,,,emerging,,,,,,,,
ember_picks_research_v3,2026-07-22,cursor,34-36m,34-36m,cat_picture_story_books,Picture story books with questions,"Questions, stories and bigger chats",product_category,backup,,14,,Best for inventing stories,Stanley's Stick,John Hegley & Neal Layton,Waterstones,https://www.waterstones.com/book/stanleys-stick/john-hegley/neal-layton/9780340955862,,,2026-07-22,in_stock,,£6.99,GBP,2026-07-22,Publisher shelf mark: Ages 3-7,,,,"#14: needs a child who already likes making things up, so kept as a niche storytelling backup.",Storytelling-from-a-prop is a lovely idea but leans on imaginative play more than the direct question-and-answer talk-back the Top 5 delivers.,Child narrates what the stick becomes — prompts storytelling from a single prop.,Needs a child who already likes making things up.,borrow,true,,,,4.7,340,,,good,,,,,,,,
ember_picks_research_v3,2026-07-22,cursor,34-36m,34-36m,cat_picture_story_books,Picture story books with questions,"Questions, stories and bigger chats",product_category,backup,,15,,Best for silly read-alouds,The Book With No Pictures,B. J. Novak,Waterstones,https://www.waterstones.com/book/the-book-with-no-pictures/b-j-novak/9780141368124,,,2026-07-22,in_stock,,£7.99,GBP,2026-07-22,Publisher shelf mark: Ages 5-8; works read-aloud from 3,,,,#15: kept as the wildcard backup for confident nearly-threes who already love silly read-alouds.,"Publisher age mark skews older than every Top 5 pick, so it stays a backup for confident talkers rather than a default Top Pick.",Forces the reader to say silly words — the child explains why it's funny.,Publisher age mark skews older — best for confident nearly-threes.,borrow,true,,,,4.7,4100,,,good,,,,,,,,
ember_picks_research_v3,2026-07-22,cursor,34-36m,34-36m,cat_picture_story_books,Picture story books with questions,"Questions, stories and bigger chats",product_category,skip,,,,,The Gruffalo,Julia Donaldson & Axel Scheffler,Waterstones,https://www.waterstones.com/book/the-gruffalo/julia-donaldson/axel-scheffler/9781509804707,,,2026-07-22,,,,GBP,2026-07-22,Publisher shelf mark: Ages 3-7,,,,,,,,bring_back_out,false,,,,,,,,reject,,,,,,"Likely already owned by almost every UK family — a passive rhyming narrative, not question-led talk-back. Bring back out, do not buy fresh.",,
ember_picks_research_v3,2026-07-22,cursor,34-36m,34-36m,cat_picture_story_books,Picture story books with questions,"Questions, stories and bigger chats",product_category,skip,,,,,Dear Zoo,Rod Campbell,Waterstones,https://www.waterstones.com/book/dear-zoo/rod-campbell/9780230747722,,,2026-07-22,,,,GBP,2026-07-22,Publisher shelf mark: Ages 0-3,,,,,,,,bring_back_out,false,,,,,,,,reject,,,,,,"Baby flap board book — naming and revealing only, below the nearly-three talk-back bar.",,
ember_picks_research_v3,2026-07-22,cursor,34-36m,34-36m,cat_picture_story_books,Picture story books with questions,"Questions, stories and bigger chats",product_category,skip,,,,,Press Here,Herve Tullet,Waterstones,https://www.waterstones.com/book/press-here/herve-tullet/9781452178294,,,2026-07-22,,,,GBP,2026-07-22,Publisher shelf mark: Ages 2-5,,,,,,,,bring_back_out,false,,,,,,,,reject,,,,,,"An earlier-band pick (28-30m) — cause-and-effect tapping, not explaining stories or answering why.",,
ember_picks_research_v3,2026-07-22,cursor,34-36m,34-36m,cat_picture_story_books,Picture story books with questions,"Questions, stories and bigger chats",product_category,skip,,,,,There's a Monster in Your Book,Tom Fletcher & Greg Abbott,Waterstones,https://www.waterstones.com/book/theres-a-monster-in-your-book/tom-fletcher/greg-abbott/9780141376092,,,2026-07-22,,,,GBP,2026-07-22,Publisher shelf mark: Ages 2-5,,,,,,,,bring_back_out,false,,,,,,,,reject,,,,,,"An earlier-band tactile interactive (shake, wiggle, blow) rather than child-led explanation or prediction.",,
ember_picks_research_v3,2026-07-22,cursor,34-36m,34-36m,cat_picture_story_books,Picture story books with questions,"Questions, stories and bigger chats",product_category,skip,,,,,"Little Dinosaurs, Big Questions",Swapna Haddow & Yi-Ting Lee,Waterstones,https://www.waterstones.com/book/little-dinosaurs-big-questions/swapna-haddow/yi-ting-lee/9781917044103,,,2026-07-22,,,,GBP,2026-07-22,Publisher shelf mark: Ages 5 and up,,,,,,,,hold_off,false,,,,,,,,reject,,,,,,A longer-form philosophy anthology aimed at KS1+ — too advanced in length and theme for nearly-three sofa chats.,,
ember_picks_research_v3,2026-07-22,cursor,34-36m,34-36m,cat_picture_story_books,Picture story books with questions,"Questions, stories and bigger chats",product_category,skip,,,,,We're Going on a Bear Hunt,Michael Rosen & Helen Oxenbury,Waterstones,https://www.waterstones.com/book/were-going-on-a-bear-hunt/michael-rosen/helen-oxenbury/9781406375943,,,2026-07-22,,,,GBP,2026-07-22,Publisher shelf mark: Ages 3-7,,,,,,,,bring_back_out,false,,,,,,,,reject,,,,,,A chant-along classic most families already own — repetition without child-led questioning.,,
ember_picks_research_v3,2026-07-22,cursor,34-36m,34-36m,cat_picture_story_books,Picture story books with questions,"Questions, stories and bigger chats",product_category,skip,,,,,The Very Hungry Caterpillar (board book),Eric Carle,Waterstones,https://www.waterstones.com/book/the-very-hungry-caterpillar/eric-carle/9780241003008,,,2026-07-22,,,,GBP,2026-07-22,Publisher shelf mark: Ages 0-3,,,,,,,,bring_back_out,false,,,,,,,,reject,,,,,,"A baby board book about counting and days of the week — sequence and naming, not talk-back or child-led explanation.",,
ember_picks_research_v3,2026-07-22,cursor,34-36m,34-36m,cat_picture_story_books,Picture story books with questions,"Questions, stories and bigger chats",product_category,note,,,,,Borrow before you buy,,,,,,,,,,,,,,,,,,,"Picture and board books churn fast at nearly three. Library holds on You Choose, Pigeon, Oh No George and Shh We Have a Plan cover most talk-back needs — buy new only for the one your child asks for twice.",,,,,,,,,,,,,,,,,,
ember_picks_research_v3,2026-07-22,cursor,34-36m,34-36m,cat_picture_story_books,Picture story books with questions,"Questions, stories and bigger chats",product_category,note,,,,,Bring back out,,,,,,,,,,,,,,,,,,,"If the shelf already has 28-30m naming books (Dear Zoo, Press Here, Very Hungry Caterpillar), bring them back for vocabulary practice — but add one choice-led or question-led pick from this list for the why-and-explain shift.",,,,,,,,,,,,,,,,,,
ember_picks_research_v3,2026-07-22,cursor,34-36m,34-36m,cat_picture_story_books,Picture story books with questions,"Questions, stories and bigger chats",product_category,note,,,,,Daytime vs bedtime energy,,,,,,,,,,,,,,,,,,,Pigeon and Shark in the Park are high-energy — save them for sofa time. Shh We Have a Plan and A Bit Lost work better for a calmer evening chat before lights out.,,,,,,,,,,,,,,,,,,
