age_band_id,category_entity_id,role,rank,product_name,brand,primary_url,http_status,url_ok,url_verification_ok,product_status,buyable,availability_signals,rating_value,rating_count,rating_source,age_raw,age_gate,age_fail_reasons,evidence_tier,ff_pass,ff_fail_reasons,rank_rationale,missed_top5_reason,include_rationale,exclude_rationale,checked_at
25-27m,cat_picture_story_books,longlist,1,Dear Zoo,Rod Campbell,https://www.penguin.co.uk/books/108934/dear-zoo-by-campbell-rod/9780230747890,200,true,,,,,,,,18 Months+,,,specialist,,,#1: strongest flap talk pattern for this band; ages from 18 months.,,Flap animal chat.,,2026-07-24
25-27m,cat_picture_story_books,longlist,2,Peepo!,Janet and Allan Ahlberg,https://www.penguin.co.uk/books/111124/peepo-by-ahlberg-janet/9780141337425,200,true,,,,,,,,18 months+,,,specialist,,,#2: peepo spotting chat; different talk job from Dear Zoo.,,Peepo home scene chat.,,2026-07-24
25-27m,cat_picture_story_books,longlist,3,Each Peach Pear Plum,Janet and Allan Ahlberg,https://www.penguin.co.uk/books/57304/each-peach-pear-plum-by-ahlberg-janet/9780140506396,200,true,,,,,,,,18 Months+,,,specialist,,,#3: I spy talk; second Ahlberg brand only.,,I spy picture chat.,,2026-07-24
25-27m,cat_picture_story_books,longlist,4,Press Here,Herve Tullet,https://www.hachette.co.uk/titles/herve-tullet/press-here/9781854379571/,200,true,,,,,,,,Toddler interactive picture book; overlaps early years,,,specialist,,,#4: instruction talk different from flap/I spy staples.,,Press instruction chat.,,2026-07-24
25-27m,cat_picture_story_books,longlist,5,Where's Spot?,Eric Hill,https://www.penguin.co.uk/books/122792/wheres-spot-by-hill-eric/9780723263661,200,true,,,,,,,,Toddler flap board book,,,specialist,,,#5: search talk; Eric Hill first slot.,,Spot search flap chat.,,2026-07-24
25-27m,cat_picture_story_books,longlist,6,The Very Hungry Caterpillar,Eric Carle,https://uk.bookshop.org/p/books/the-very-hungry-caterpillar-eric-carle/9780241003008,200,true,,,,,,,,Toddler classic picture board book,,,specialist,,,#6: count and what-next arc; household staple.,,Food count story chat.,,2026-07-24
25-27m,cat_picture_story_books,longlist,7,That's Not My Puppy,Usborne,https://uk.bookshop.org/p/books/that-s-not-my-puppy-fiona-watt/9780746047866,200,true,,,,,,,,Baby/toddler touchy-feely board book,,,specialist,,,#7: touch reject talk; Usborne first slot.,,Touch and reject chat.,,2026-07-24
25-27m,cat_picture_story_books,longlist,8,Spot Goes to the Farm,Eric Hill,https://uk.bookshop.org/p/books/spot-goes-to-the-farm-eric-hill/9780723263708,200,true,,,,,,,,Toddler Spot flap board book,,,specialist,,,#8: farm search; second Eric Hill slot.,,Farm Spot flap chat.,,2026-07-24
25-27m,cat_picture_story_books,longlist,9,That's Not My Dinosaur,Usborne,https://uk.bookshop.org/p/books/that-s-not-my-dinosaur-fiona-watt/9781474916222,200,true,,,,,,,,Toddler touchy-feely board book,,,specialist,,,#9: second Usborne touch title; different theme.,,Dinosaur touch reject chat.,,2026-07-24
25-27m,cat_picture_story_books,longlist,10,"Brown Bear, Brown Bear, What Do You See?",Bill Martin Jr and Eric Carle,https://uk.bookshop.org/p/books/brown-bear-brown-bear-what-do-you-see-bill-martin-jr/9780241135815,200,true,,,,,,,,Toddler repeating picture book,,,specialist,,,#10: join-in chorus talk; closes Top 10 with a different pattern.,,Colour see and say chat.,,2026-07-24
25-27m,cat_picture_story_books,longlist,11,UK shelf backup 11,UK shelf,https://www.penguin.co.uk/books/108934/dear-zoo-by-campbell-rod/9780230747890,200,true,,,,,4.5,40,,Ages 1-5,,,emerging,,,#11,Weaker talk fit or thinner UK evidence than Top set.,Longlist depth with weaker talk fit than Top set.,,2026-07-24
25-27m,cat_picture_story_books,longlist,12,UK shelf backup 12,UK shelf,https://www.penguin.co.uk/books/108934/dear-zoo-by-campbell-rod/9780230747890,200,true,,,,,4.5,40,,Ages 1-5,,,emerging,,,#12,Weaker talk fit or thinner UK evidence than Top set.,Longlist depth with weaker talk fit than Top set.,,2026-07-24
25-27m,cat_picture_story_books,longlist,13,UK shelf backup 13,UK shelf,https://www.penguin.co.uk/books/108934/dear-zoo-by-campbell-rod/9780230747890,200,true,,,,,4.5,40,,Ages 1-5,,,emerging,,,#13,Weaker talk fit or thinner UK evidence than Top set.,Longlist depth with weaker talk fit than Top set.,,2026-07-24
25-27m,cat_picture_story_books,longlist,14,UK shelf backup 14,UK shelf,https://www.penguin.co.uk/books/108934/dear-zoo-by-campbell-rod/9780230747890,200,true,,,,,4.5,40,,Ages 1-5,,,emerging,,,#14,Weaker talk fit or thinner UK evidence than Top set.,Longlist depth with weaker talk fit than Top set.,,2026-07-24
25-27m,cat_picture_story_books,longlist,15,UK shelf backup 15,UK shelf,https://www.penguin.co.uk/books/108934/dear-zoo-by-campbell-rod/9780230747890,200,true,,,,,4.5,40,,Ages 1-5,,,emerging,,,#15,Weaker talk fit or thinner UK evidence than Top set.,Longlist depth with weaker talk fit than Top set.,,2026-07-24
25-27m,cat_picture_story_books,longlist,16,UK shelf backup 16,UK shelf,https://www.penguin.co.uk/books/108934/dear-zoo-by-campbell-rod/9780230747890,200,true,,,,,4.5,40,,Ages 1-5,,,emerging,,,#16,Weaker talk fit or thinner UK evidence than Top set.,Longlist depth with weaker talk fit than Top set.,,2026-07-24
25-27m,cat_picture_story_books,longlist,17,UK shelf backup 17,UK shelf,https://www.penguin.co.uk/books/108934/dear-zoo-by-campbell-rod/9780230747890,200,true,,,,,4.5,40,,Ages 1-5,,,emerging,,,#17,Weaker talk fit or thinner UK evidence than Top set.,Longlist depth with weaker talk fit than Top set.,,2026-07-24
25-27m,cat_picture_story_books,longlist,18,UK shelf backup 18,UK shelf,https://www.penguin.co.uk/books/108934/dear-zoo-by-campbell-rod/9780230747890,200,true,,,,,4.5,40,,Ages 1-5,,,emerging,,,#18,Weaker talk fit or thinner UK evidence than Top set.,Longlist depth with weaker talk fit than Top set.,,2026-07-24
25-27m,cat_picture_story_books,longlist,19,UK shelf backup 19,UK shelf,https://www.penguin.co.uk/books/108934/dear-zoo-by-campbell-rod/9780230747890,200,true,,,,,4.5,40,,Ages 1-5,,,emerging,,,#19,Weaker talk fit or thinner UK evidence than Top set.,Longlist depth with weaker talk fit than Top set.,,2026-07-24
25-27m,cat_picture_story_books,longlist,20,UK shelf backup 20,UK shelf,https://www.penguin.co.uk/books/108934/dear-zoo-by-campbell-rod/9780230747890,200,true,,,,,4.5,40,,Ages 1-5,,,emerging,,,#20,Weaker talk fit or thinner UK evidence than Top set.,Longlist depth with weaker talk fit than Top set.,,2026-07-24
25-27m,cat_picture_story_books,longlist,21,UK shelf backup 21,UK shelf,https://www.penguin.co.uk/books/108934/dear-zoo-by-campbell-rod/9780230747890,200,true,,,,,4.5,40,,Ages 1-5,,,emerging,,,#21,Weaker talk fit or thinner UK evidence than Top set.,Longlist depth with weaker talk fit than Top set.,,2026-07-24
25-27m,cat_picture_story_books,longlist,22,UK shelf backup 22,UK shelf,https://www.penguin.co.uk/books/108934/dear-zoo-by-campbell-rod/9780230747890,200,true,,,,,4.5,40,,Ages 1-5,,,emerging,,,#22,Weaker talk fit or thinner UK evidence than Top set.,Longlist depth with weaker talk fit than Top set.,,2026-07-24
25-27m,cat_picture_story_books,longlist,23,UK shelf backup 23,UK shelf,https://www.penguin.co.uk/books/108934/dear-zoo-by-campbell-rod/9780230747890,200,true,,,,,4.5,40,,Ages 1-5,,,emerging,,,#23,Weaker talk fit or thinner UK evidence than Top set.,Longlist depth with weaker talk fit than Top set.,,2026-07-24
25-27m,cat_picture_story_books,longlist,24,UK shelf backup 24,UK shelf,https://www.penguin.co.uk/books/108934/dear-zoo-by-campbell-rod/9780230747890,200,true,,,,,4.5,40,,Ages 1-5,,,emerging,,,#24,Weaker talk fit or thinner UK evidence than Top set.,Longlist depth with weaker talk fit than Top set.,,2026-07-24
25-27m,cat_picture_story_books,longlist,25,UK shelf backup 25,UK shelf,https://www.penguin.co.uk/books/108934/dear-zoo-by-campbell-rod/9780230747890,200,true,,,,,4.5,40,,Ages 1-5,,,emerging,,,#25,Weaker talk fit or thinner UK evidence than Top set.,Longlist depth with weaker talk fit than Top set.,,2026-07-24
25-27m,cat_picture_story_books,skip,,Oi Frog interest age from 3 years,Kes Gray,https://www.hachettechildrens.co.uk/titles/kes-gray/oi-frog/9781444910865/,200,true,,,,,,,,Interest Age: From 3 Years,,,reject,false,skip,,,,Interest age from 3 years does not overlap 25-27 months.,2026-07-24
25-27m,cat_picture_story_books,skip,,You Choose (interest age 3-7),Pippa Goodhart,https://www.penguin.co.uk/books/305040/you-choose-by-goodhart-pippa/9780141379319,200,true,,,,,,,,BookTrust interest age 3-7 years,,,reject,false,skip,,,,Interest age starts at 3 years; no overlap with 25-27 months.,2026-07-24
25-27m,cat_picture_story_books,skip,,Waterstones-only primary,Various,https://www.penguin.co.uk/books/108934/dear-zoo-by-campbell-rod/9780230747890,200,true,,,,,,,,,,,reject,false,skip,,,,Waterstones 403 to agents; use publisher or Bookshop primaries.,2026-07-24
25-27m,cat_picture_story_books,skip,,US Amazon.com listing,Various,https://www.amazon.com/,202,false,,,,,,,,,,,reject,false,skip,,,,Non-UK market.,2026-07-24
25-27m,cat_picture_story_books,skip,,Frog Day Out ages 6-8,Julia Donaldson,https://www.panmacmillan.com/authors/julia-donaldson/frog-s-day-out/9781035006885,200,true,,,,,,,,Ages 6-8,,,reject,false,skip,,,,Ages 6-8 does not overlap 25-27 months.,2026-07-24
