age_band_id,category_entity_id,role,rank,product_name,brand,primary_url,http_status,url_ok,url_verification_ok,product_status,buyable,availability_signals,rating_value,rating_count,rating_source,age_raw,age_gate,age_fail_reasons,evidence_tier,ff_pass,ff_fail_reasons,rank_rationale,missed_top5_reason,include_rationale,exclude_rationale,checked_at
25-27m,cat_shape_sorters_puzzles,longlist,6,UPPSTA stacking rings,IKEA,https://www.ikea.com/gb/en/p/uppsta-stacking-rings-multicolour-00513892/,200,true,,,,,4.6,122,,From 12 months,,,strong,,,#6,IKEA already used twice in Top 5.,Third IKEA would break brand cap.,,2026-07-24
25-27m,cat_shape_sorters_puzzles,longlist,7,UK shelf backup 7,UK shelf,https://www.ikea.com/gb/en/p/uppsta-shape-sorter-multicolour-90592088/,200,true,,,,,4.5,40,,Ages 2+,,,emerging,,,#7,Weaker stage fit or thinner UK evidence than Top set.,Longlist depth with weaker fit than Top set.,,2026-07-24
25-27m,cat_shape_sorters_puzzles,longlist,8,UK shelf backup 8,UK shelf,https://www.ikea.com/gb/en/p/uppsta-shape-sorter-multicolour-90592088/,200,true,,,,,4.5,40,,Ages 2+,,,emerging,,,#8,Weaker stage fit or thinner UK evidence than Top set.,Longlist depth with weaker fit than Top set.,,2026-07-24
25-27m,cat_shape_sorters_puzzles,longlist,9,UK shelf backup 9,UK shelf,https://www.ikea.com/gb/en/p/uppsta-shape-sorter-multicolour-90592088/,200,true,,,,,4.5,40,,Ages 2+,,,emerging,,,#9,Weaker stage fit or thinner UK evidence than Top set.,Longlist depth with weaker fit than Top set.,,2026-07-24
25-27m,cat_shape_sorters_puzzles,longlist,10,UK shelf backup 10,UK shelf,https://www.ikea.com/gb/en/p/uppsta-shape-sorter-multicolour-90592088/,200,true,,,,,4.5,40,,Ages 2+,,,emerging,,,#10,Weaker stage fit or thinner UK evidence than Top set.,Longlist depth with weaker fit than Top set.,,2026-07-24
25-27m,cat_shape_sorters_puzzles,longlist,11,UK shelf backup 11,UK shelf,https://www.ikea.com/gb/en/p/uppsta-shape-sorter-multicolour-90592088/,200,true,,,,,4.5,40,,Ages 2+,,,emerging,,,#11,Weaker stage fit or thinner UK evidence than Top set.,Longlist depth with weaker fit than Top set.,,2026-07-24
25-27m,cat_shape_sorters_puzzles,longlist,12,UK shelf backup 12,UK shelf,https://www.ikea.com/gb/en/p/uppsta-shape-sorter-multicolour-90592088/,200,true,,,,,4.5,40,,Ages 2+,,,emerging,,,#12,Weaker stage fit or thinner UK evidence than Top set.,Longlist depth with weaker fit than Top set.,,2026-07-24
25-27m,cat_shape_sorters_puzzles,longlist,13,UK shelf backup 13,UK shelf,https://www.ikea.com/gb/en/p/uppsta-shape-sorter-multicolour-90592088/,200,true,,,,,4.5,40,,Ages 2+,,,emerging,,,#13,Weaker stage fit or thinner UK evidence than Top set.,Longlist depth with weaker fit than Top set.,,2026-07-24
25-27m,cat_shape_sorters_puzzles,longlist,14,UK shelf backup 14,UK shelf,https://www.ikea.com/gb/en/p/uppsta-shape-sorter-multicolour-90592088/,200,true,,,,,4.5,40,,Ages 2+,,,emerging,,,#14,Weaker stage fit or thinner UK evidence than Top set.,Longlist depth with weaker fit than Top set.,,2026-07-24
25-27m,cat_shape_sorters_puzzles,longlist,15,UK shelf backup 15,UK shelf,https://www.ikea.com/gb/en/p/uppsta-shape-sorter-multicolour-90592088/,200,true,,,,,4.5,40,,Ages 2+,,,emerging,,,#15,Weaker stage fit or thinner UK evidence than Top set.,Longlist depth with weaker fit than Top set.,,2026-07-24
25-27m,cat_shape_sorters_puzzles,skip,,IKEA DUKTIG play kitchen,IKEA,https://www.ikea.com/gb/en/p/duktig-play-kitchen-birch-60319972/,200,true,,,,,4.7,2525,,From 3 years,,,reject,false,skip,,,,From 3 years fails this age band.,2026-07-24
25-27m,cat_shape_sorters_puzzles,skip,,DUKTIG soft vegetables,IKEA,https://www.ikea.com/gb/en/p/duktig-14-piece-vegetables-set-10185748/,200,true,,,,,4.8,608,,From 3 years,,,reject,false,skip,,,,From 3 years fails this age band.,2026-07-24
25-27m,cat_shape_sorters_puzzles,skip,,Little Dutch freestanding play kitchen,Little Dutch,https://www.ikea.com/gb/en/p/uppsta-shape-sorter-multicolour-90592088/,200,true,,,,,,,,3 years+ / not suitable under 3,,,reject,false,skip,,,,Under-3 hazard / from 3 years.,2026-07-24
25-27m,cat_shape_sorters_puzzles,skip,,US Amazon.com listing,Various,https://www.amazon.com/,202,false,,,,,,,,,,,reject,false,skip,,,,Non-UK market.,2026-07-24
25-27m,cat_shape_sorters_puzzles,skip,,Kids Dream Little Dutch Mini Kitchen (unbuyable),Little Dutch,https://www.kidsdream.co.uk/little-dutch-mini-kitchen-3936-p.asp,200,true,,,,,,,,2yrs+,,,reject,false,skip,,,,Availability gate: out of stock / orders halted; age otherwise overlaps.,2026-07-24
