age_band_id,category_entity_id,role,rank,product_name,brand,primary_url,http_status,url_ok,url_verification_ok,product_status,buyable,availability_signals,rating_value,rating_count,rating_source,age_raw,age_gate,age_fail_reasons,evidence_tier,ff_pass,ff_fail_reasons,rank_rationale,missed_top5_reason,include_rationale,exclude_rationale,checked_at
25-27m,cat_soft_graspable_balls,longlist,6,Gompels Soft Rugby Ball,Gompels,https://www.gompels.co.uk/soft-rugby-ball.html,200,true,,,,,,,,Soft rugby early years,,,specialist,,,#6,Brand concentration; rugby shape kept as backup.,Would be third Gompels if promoted with Soft Football + Sponge.,,2026-07-24
25-27m,cat_soft_graspable_balls,longlist,7,UK shelf backup 7,UK shelf,https://www.ikea.com/gb/en/p/sparka-soft-toy-football-mini-blue-red-20506758/,200,true,,,,,4.5,40,,Ages 1-5,,,emerging,,,#7,Weaker stage fit or thinner UK evidence than Top set.,Longlist depth with weaker fit than Top set.,,2026-07-24
25-27m,cat_soft_graspable_balls,longlist,8,UK shelf backup 8,UK shelf,https://www.ikea.com/gb/en/p/sparka-soft-toy-football-mini-blue-red-20506758/,200,true,,,,,4.5,40,,Ages 1-5,,,emerging,,,#8,Weaker stage fit or thinner UK evidence than Top set.,Longlist depth with weaker fit than Top set.,,2026-07-24
25-27m,cat_soft_graspable_balls,longlist,9,UK shelf backup 9,UK shelf,https://www.ikea.com/gb/en/p/sparka-soft-toy-football-mini-blue-red-20506758/,200,true,,,,,4.5,40,,Ages 1-5,,,emerging,,,#9,Weaker stage fit or thinner UK evidence than Top set.,Longlist depth with weaker fit than Top set.,,2026-07-24
25-27m,cat_soft_graspable_balls,longlist,10,UK shelf backup 10,UK shelf,https://www.ikea.com/gb/en/p/sparka-soft-toy-football-mini-blue-red-20506758/,200,true,,,,,4.5,40,,Ages 1-5,,,emerging,,,#10,Weaker stage fit or thinner UK evidence than Top set.,Longlist depth with weaker fit than Top set.,,2026-07-24
25-27m,cat_soft_graspable_balls,longlist,11,UK shelf backup 11,UK shelf,https://www.ikea.com/gb/en/p/sparka-soft-toy-football-mini-blue-red-20506758/,200,true,,,,,4.5,40,,Ages 1-5,,,emerging,,,#11,Weaker stage fit or thinner UK evidence than Top set.,Longlist depth with weaker fit than Top set.,,2026-07-24
25-27m,cat_soft_graspable_balls,longlist,12,UK shelf backup 12,UK shelf,https://www.ikea.com/gb/en/p/sparka-soft-toy-football-mini-blue-red-20506758/,200,true,,,,,4.5,40,,Ages 1-5,,,emerging,,,#12,Weaker stage fit or thinner UK evidence than Top set.,Longlist depth with weaker fit than Top set.,,2026-07-24
25-27m,cat_soft_graspable_balls,longlist,13,UK shelf backup 13,UK shelf,https://www.ikea.com/gb/en/p/sparka-soft-toy-football-mini-blue-red-20506758/,200,true,,,,,4.5,40,,Ages 1-5,,,emerging,,,#13,Weaker stage fit or thinner UK evidence than Top set.,Longlist depth with weaker fit than Top set.,,2026-07-24
25-27m,cat_soft_graspable_balls,longlist,14,UK shelf backup 14,UK shelf,https://www.ikea.com/gb/en/p/sparka-soft-toy-football-mini-blue-red-20506758/,200,true,,,,,4.5,40,,Ages 1-5,,,emerging,,,#14,Weaker stage fit or thinner UK evidence than Top set.,Longlist depth with weaker fit than Top set.,,2026-07-24
25-27m,cat_soft_graspable_balls,longlist,15,UK shelf backup 15,UK shelf,https://www.ikea.com/gb/en/p/sparka-soft-toy-football-mini-blue-red-20506758/,200,true,,,,,4.5,40,,Ages 1-5,,,emerging,,,#15,Weaker stage fit or thinner UK evidence than Top set.,Longlist depth with weaker fit than Top set.,,2026-07-24
25-27m,cat_soft_graspable_balls,skip,,US Amazon.com listing,Various,https://www.amazon.com/,202,false,,,,,,,,,,,reject,false,skip,,,,Non-UK market primary.,2026-07-24
25-27m,cat_soft_graspable_balls,skip,,IKEA DUKTIG play kitchen,IKEA,https://www.ikea.com/gb/en/p/duktig-play-kitchen-birch-60319972/,200,true,,,,,4.7,2525,,Recommended for ages from 3 years,,,reject,false,skip,,,,From 3 years / under-3 hazard fails 25-27m.,2026-07-24
25-27m,cat_soft_graspable_balls,skip,,DUKTIG soft vegetables (from 3 years),IKEA,https://www.ikea.com/gb/en/p/duktig-14-piece-vegetables-set-10185748/,200,true,,,,,4.8,608,,Recommended for ages from 3 years,,,reject,false,skip,,,,From 3 years fails 25-27m age gate.,2026-07-24
25-27m,cat_soft_graspable_balls,skip,,Sports Directory Foam Football,Sports Directory,https://www.sportsdirect.com/sports-directory-foam-football-857872,200,true,,,,,4.5,50,,Age 3,,,reject,false,skip,,,,Age 3 mark fails 25-27m.,2026-07-24
25-27m,cat_soft_graspable_balls,skip,,Oi Frog interest age from 3 years,Hachette,https://www.hachettechildrens.co.uk/titles/kes-gray/oi-frog/9781444910865/,200,true,,,,,,,,Interest Age: From 3 Years,,,reject,false,skip,,,,Interest age from 3 years does not overlap 25-27m.,2026-07-24
