age_band_id,category_entity_id,role,rank,product_name,brand,primary_url,http_status,url_ok,url_verification_ok,product_status,buyable,availability_signals,rating_value,rating_count,rating_source,age_raw,age_gate,age_fail_reasons,evidence_tier,ff_pass,ff_fail_reasons,rank_rationale,missed_top5_reason,include_rationale,exclude_rationale,checked_at
34-36m,cat_feelings_faces_books,longlist,6,On Sudden Hill,Linda Sarah & Benji Davies,https://shop.scholastic.co.uk/products/On-Sudden-Hill-9781471119293,,,,,,,4.7,287,,Publisher: Ages 3+,,,strong,,,#6: strongest three-way jealousy story in the bench but unbuyable on the stable UK primary at check time.,Dropped from Top 5: Scholastic primary showed out of stock on 2026-07-22 availability check — keep as backup when stock returns.,Two box-play best friends bristle when Shu wants to join their cardboard adventures.,Dropped from Top 5: Scholastic primary showed out of stock on 2026-07-22 availability check — keep as backup when stock returns.,2026-07-23
34-36m,cat_feelings_faces_books,longlist,7,Horrible Bear!,Ame Dyckman & Zachariah OHora,https://www.hachette.co.uk/titles/ame-dykman/horrible-bear/9781783445141/,,,,,,,,,,Interest age: from 3 years,,,good,,,#7 over #8: mutual sorry after a friend accident maps closer to playdate bust-ups than scooter snatching alone.,Apology arc is brilliant but slightly less peer-play-specific than Top 5 friendship rows.,Kite accident sparks 'HORRIBLE BEAR!' — mutual mistakes lead to sorry.,Apology arc is brilliant but slightly less peer-play-specific than Top 5 friendship rows.,2026-07-23
34-36m,cat_feelings_faces_books,longlist,8,Pip and Posy: The Super Scooter,Camilla Reid & Axel Scheffler,https://www.hachette.co.uk/titles/camilla-reid/pip-and-posy-the-super-scooter/9780857630797/,,,,,,,,,,Nosy Crow series: Ages 2-5,,,strong,,,#8: same-world Pip & Posy repair as #1 but narrower snatch plot and higher ownership overlap.,Excellent snatch-and-sorry but families with Pip & Posy often already own this one.,"Posy snatches Pip's scooter, falls, apologises — plaster and sandcastle reset.",Excellent snatch-and-sorry but families with Pip & Posy often already own this one.,2026-07-23
34-36m,cat_feelings_faces_books,longlist,9,The Friendship Bench,Wendy Meddour & Daniel Egnéus,https://shop.scholastic.co.uk/products/144285,,,,,,,,,,Scholastic: Suitable for 3-5 years,,,good,,,"#9: playground loneliness backup when the issue is joining in, not snatching.",Gentle inclusion story but lighter on turn-taking conflict than Top 5.,A bench becomes the place to sit when you need a friend — gentle inclusion story.,Gentle inclusion story but lighter on turn-taking conflict than Top 5.,2026-07-23
34-36m,cat_feelings_faces_books,longlist,10,Will You Be My Friend?,Sam McBratney & Anita Jeram,https://www.hachette.co.uk/titles/sam-mcbratney/will-you-be-my-friend/9781529514988/,,,,,,,,,,Interest age: from 2 years,,,good,,,"#10: better when the wobble is making a new friend, not sharing with one you already have.",First-friendship nerves rather than mid-play conflict repair.,Little Nutbrown Hare meets Tipps and asks the big friendship question.,First-friendship nerves rather than mid-play conflict repair.,2026-07-23
34-36m,cat_feelings_faces_books,longlist,11,Ravi's Roar,Tom Percival,https://shop.scholastic.co.uk/products/128634,,,,,,,,,,Scholastic: Suitable for 3-5 years,,,good,,,#11: anger-in-groups backup; less targeted than friendship-conflict Top 5.,Big Bright Feelings anger title — useful but more solo temper than friend-play rules.,Ravi feels invisible until anger turns him into a roaring tiger — then sorry.,Big Bright Feelings anger title — useful but more solo temper than friend-play rules.,2026-07-23
34-36m,cat_feelings_faces_books,longlist,12,It's Mine!,Leo Lionni,https://www.hachette.co.uk/titles/leo-lionni/its-mine/9781783444524/,,,,,,,,,,Interest age: from 3 years,,,strong,,,#12: timeless sharing backup with thinner nearly-three dialogue than #3.,Classic sharing metaphor but less peer-dialogue than That’s (Not) Mine.,Three frogs squabble over a pond until a storm forces sharing.,Classic sharing metaphor but less peer-dialogue than That’s (Not) Mine.,2026-07-23
34-36m,cat_feelings_faces_books,longlist,13,The Hugasaurus,Rachel Bright & Chris Chatterton,https://www.hachette.co.uk/titles/rachel-bright/the-hugasaurus/9781408356094/,,,,,,,,,,Interest age: from 3 years,,,good,,,#13: kindness reset backup after rows cool down.,Kindness-with-limits message is useful but vaguer than concrete sharing plots.,Tiny Hugasaurus learns hugs don't fix every playground row — kindness with limits.,Kindness-with-limits message is useful but vaguer than concrete sharing plots.,2026-07-23
34-36m,cat_feelings_faces_books,longlist,14,Meesha Makes Friends,Tom Percival,https://www.hachette.co.uk/titles/tom-percival/meesha-makes-friends/9781408356148/,,,,,,,,,,Interest age: from 4 years,,,good,,,#14: shy-joiner backup; age mark skews older than core band.,Publisher interest from 4 years — better slightly older; joining-in not turn-taking.,Meesha makes her own friends from craft bits when joining in feels hard.,Publisher interest from 4 years — better slightly older; joining-in not turn-taking.,2026-07-23
34-36m,cat_feelings_faces_books,longlist,15,Let's Stick Together,Smriti Halls & Steve Small,https://shop.scholastic.co.uk/products/144288,,,,,,,,,,Scholastic: Suitable for 3-5 years,,,emerging,,,#15: pair-loyalty backup — lowest evidence depth in the longlist.,Pair friendship warmth with thinner UK review history than Top 5 classics.,Two friends learn that sticking together beats going solo.,Pair friendship warmth with thinner UK review history than Top 5 classics.,2026-07-23
34-36m,cat_feelings_faces_books,skip,,The Colour Monster,Anna Llenas,https://www.amazon.co.uk/dp/1783444508,,,,,,,,,,,,,reject,false,skip,,,,"Basic colour-coded emotion labelling — right for 28–30m, not friendship conflict at nearly three.",2026-07-23
34-36m,cat_feelings_faces_books,skip,,Being Me,Liz Brownlee et al.,https://www.amazon.co.uk/dp/1472968239,,,,,,,,,,,,,reject,false,skip,,,,KS2 poetry anthology — too advanced and not a toddler friendship narrative.,2026-07-23
34-36m,cat_feelings_faces_books,skip,,The Invisible String,Patrice Karst,https://www.amazon.co.uk/dp/0736237769,,,,,,,,,,,,,reject,false,skip,,,,"Parent–child separation comfort — not peer friendship, sharing or turn-taking.",2026-07-23
34-36m,cat_feelings_faces_books,skip,,Find Your Happy,Emily Coxhead,https://www.amazon.co.uk/dp/1529501470,,,,,,,,,,,,,reject,false,skip,,,,General mood tools — weak on friend-play conflict; better as solo feelings book.,2026-07-23
34-36m,cat_feelings_faces_books,skip,,"What If, Pig?",Linzie Hunter,https://www.amazon.co.uk/dp/0008409507,,,,,,,,,,,,,reject,false,skip,,,,Worry/anxiety focus — useful but not the friendship-and-turn-taking brief.,2026-07-23
34-36m,cat_feelings_faces_books,skip,,When Sadness Comes to Call,Eva Eland,https://www.amazon.co.uk/dp/1783445229,,,,,,,,,,,,,reject,false,skip,,,,"Beautiful sadness metaphor — no sharing, sorry or friend-play arc.",2026-07-23
34-36m,cat_feelings_faces_books,skip,,Ruby's Worry,Tom Percival,https://www.amazon.co.uk/dp/1408336341,,,,,,,,,,,,,reject,false,skip,,,,"31–33m band book — 'my version' worry retelling, not social-rules friend play.",2026-07-23
