schema_version,research_date,researcher,age_band_id,age_band_id_spine,category_entity_id,category_label,cluster_label,content_type,status,rank,longlist_rank,top_pick_rank,best_for_tag,product_name,brand,retailer,product_url,alternate_urls,image_url,url_checked_date,stock_status,price_amount,price_text,currency,price_checked_date,age_mark_on_listing,key_specs,product_description_under_30_words,ember_verdict,personalization_hint,why_it_fits,caveats,buy_borrow_hold_off,gift_suitable,gift_note,ownership_note,safety_notes,rating_value,rating_count,rating_source,review_quality_note,evidence_tier,evidence_sources,preloved_suitability,preloved_signal_note,substitute_if_unavailable,founder_qa_flag,skip_reason,evidence_notes
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_small_world_figures,Small-world people and vehicles,"Pretend play with people, places and feelings",product_category,backup,,11,,Best for ABC side play,LEGO DUPLO Alphabet Truck,LEGO,Early Learning Centre,https://www.elc.co.uk/construction-toys/LEGO-DUPLO-Alphabet-Truck-10421/p/566565,,,2026-07-21,in_stock,,£25.00,GBP,,2–4 years,,,,,,,buy,true,,,,,,,,good,,,,,,,
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_small_world_figures,Small-world people and vehicles,"Pretend play with people, places and feelings",product_category,backup,,12,,Best for fire rescues,Happyland Lights and Sounds Fire Engine,Early Learning Centre,Early Learning Centre,https://www.elc.co.uk/shop-by-age/2-3-years/Happyland-Lights-and-Sounds-Fire-Engine/p/540438,,,2026-07-21,in_stock,,Price not captured,GBP,,2–5 years,,,,,,,buy,true,,,,,,,,good,,,,,,,
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_small_world_figures,Small-world people and vehicles,"Pretend play with people, places and feelings",product_category,backup,,13,,Best for quiet props,Small World Mini Wooden Vehicles 5pk,TTS,TTS,https://www.tts-group.co.uk/small-world-mini-wooden-vehicles-5pk/1005916.html,,,2026-07-21,in_stock,,Price not captured,GBP,,Suitable from birth (EYFS resource),,,,,,,buy,true,,,,,,,,emerging,,,,,,,
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_small_world_figures,Small-world people and vehicles,"Pretend play with people, places and feelings",product_category,backup,,14,,Best for Argos LEGO shoppers,LEGO DUPLO Alphabet Truck,LEGO,Argos,https://www.argos.co.uk/product/3378038,,,2026-07-21,unknown,,£35.00,GBP,,2+ years,,,,,,,buy,true,,,,,,,,good,,,,,,,
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_small_world_figures,Small-world people and vehicles,"Pretend play with people, places and feelings",product_category,backup,,15,,Best for Very shoppers,PLAYMOBIL JUNIOR My Take Along Noah's Ark,Playmobil,Very,https://www.very.co.uk/playmobil-71681-junior-my-take-along-noahs-ark/1601032050.prd,,,2026-07-21,in_stock,,£17.99,GBP,,1.5+,,,,,,,buy,true,,,,,,,,strong,,,,,,,
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_small_world_figures,Small-world people and vehicles,"Pretend play with people, places and feelings",product_category,skip,,,,,LEGO DUPLO 3in1 Family House,LEGO,John Lewis,https://www.johnlewis.com/lego-duplo-3in1-family-house-toy-for-toddlers-aged-3-10994/p110506666,,,2026-07-21,,,Large set — price varies,GBP,2026-07-21,3+ years,{},,,,,,hold_off,false,,,,,,,,reject,,,,,,Huge home base overlaps 28–30m kitchen/household pretend and violates brief to avoid huge sets — adds room not a missing journey theme.,Better to add a vehicle/people pack to existing home play.
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_small_world_figures,Small-world people and vehicles,"Pretend play with people, places and feelings",product_category,skip,,,,,Happyland Mega Construction Set,Early Learning Centre,Early Learning Centre,https://www.elc.co.uk/shop-by-age/1-2-years/Happyland-Mega-Construction-Set/p/551376,,,2026-07-21,,39.99,£39.99,GBP,2026-07-21,18 months–4 years,{},,,,,,hold_off,false,,,,,,,,reject,,,,,,Explicitly flagged in what_to_avoid as huge set; site/base heavy rather than a compact missing theme.,Prefer Construction DUPLO 10475 or Toy Shop Van for smaller footprint.
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_small_world_figures,Small-world people and vehicles,"Pretend play with people, places and feelings",product_category,skip,,,,,Playmobil Junior Farm Adventure with Tractor,Playmobil,Argos,https://www.argos.co.uk/product/7334896,,,2026-07-21,,50,£50.00,GBP,2026-07-21,1+,{},,,,,,hold_off,false,,,,5,1,Argos,,reject,,,,,,Large premium-tier set with thin review evidence; beaten on value by Happyland tractor or Playmobil take-along lines.,Only one Argos review at time of sweep.
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_small_world_figures,Small-world people and vehicles,"Pretend play with people, places and feelings",product_category,skip,,,,,Sylvanian Families Sunshine Nursery Bus,Sylvanian Families,Argos,https://www.argos.co.uk/browse/toys/playsets-and-figures/c:30373/brand:sylvanian-families/,,,2026-07-21,,22.99,£22.99 (MadeForMums reference),GBP,2026-07-21,3+ years,{},,,,,,hold_off,false,,,Smaller parts than Happyland/DUPLO tier.,,,MadeForMums vehicle roundup,,reject,,,,,,Premium import with finer parts — UK mainstream beat is Happyland bus or DUPLO Bus Ride for sturdier nearly-three hands.,Category URL used; specific SKU varies by season.
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_small_world_figures,Small-world people and vehicles,"Pretend play with people, places and feelings",product_category,skip,,,,,Schleich Farm World starter figures,Schleich,Amazon UK,https://www.schleich.co.uk/,,,2026-07-21,,,Premium per-figure pricing,GBP,2026-07-21,3+ years,{},,,,,,hold_off,false,,,,,,,,reject,,,,,,Premium import figures without a clear UK value beat for whole-scene play — better served by Happyland or Playmobil 1.2.3 bundles with vehicles included.,Brand site only; avoid Google Shopping-only deep links.
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_small_world_figures,Small-world people and vehicles,"Pretend play with people, places and feelings",product_category,skip,,,,,Fisher-Price Little People Caring for Animals Farm,Fisher-Price,Smyths Toys,https://www.smythstoys.com/,,,2026-07-21,,,,GBP,2026-07-21,1–5 years,{},,,,,,bring_back_out,false,,,,,,,,reject,,,,,,Leans to single-location animal care rather than go-somewhere vehicle journeys; overlaps younger-band copy-play if already owned.,Suggest bring back out with a toy vehicle rather than buying new.
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_small_world_figures,Small-world people and vehicles,"Pretend play with people, places and feelings",product_category,note,,,,,,,,,,,,,,,GBP,,,,,,,,,,,,,,,,,,,,,,,,,
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_small_world_figures,Small-world people and vehicles,"Pretend play with people, places and feelings",product_category,note,,,,,,,,,,,,,,,GBP,,,,,,,,,,,,,,,,,,,,,,,,,
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_small_world_figures,Small-world people and vehicles,"Pretend play with people, places and feelings",product_category,note,,,,,,,,,,,,,,,GBP,,,,,,,,,,,,,,,,,,,,,,,,,
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_small_world_figures,Small-world people and vehicles,"Pretend play with people, places and feelings",product_category,note,,,,,,,,,,,,,,,GBP,,,,,,,,,,,,,,,,,,,,,,,,,
