schema_version,research_date,researcher,age_band_id,age_band_id_spine,category_entity_id,category_label,cluster_label,content_type,status,rank,longlist_rank,top_pick_rank,best_for_tag,product_name,brand,retailer,product_url,alternate_urls,image_url,url_checked_date,stock_status,price_amount,price_text,currency,price_checked_date,age_mark_on_listing,key_specs,product_description_under_30_words,ember_verdict,personalization_hint,why_it_fits,caveats,buy_borrow_hold_off,gift_suitable,gift_note,ownership_note,safety_notes,rating_value,rating_count,rating_source,review_quality_note,evidence_tier,evidence_sources,preloved_suitability,preloved_signal_note,substitute_if_unavailable,founder_qa_flag,skip_reason,evidence_notes
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_feelings_faces_books,Feelings and friendship books,"Feelings, friends and turn-taking",product_category,backup,11,11,,Best for needing space,"Sometimes I'm a Baby Bear, Sometimes I'm a Snail",Moira Butterfield & Gwen Millward,Amazon UK,https://www.amazon.co.uk/dp/1803380254,,,2026-07-21,in_stock,,£12.99,GBP,2026-07-21,3+,{},Animal comparisons help children say when they want to play vs need quiet.,Animal comparisons help children say when they want to play vs need quiet.,,Animal comparisons help children say when they want to play vs need quiet.,Boundary language for busy friend play.,borrow,true,,,,,,,,good,,,,,,,
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_feelings_faces_books,Feelings and friendship books,"Feelings, friends and turn-taking",product_category,backup,12,12,,Best for kind resets,The Hugasaurus,Rachel Bright & Chris Chatterton,Amazon UK,https://www.amazon.co.uk/dp/1408356094,,,2026-07-21,in_stock,,£6.99,GBP,2026-07-21,3+,{},Tiny Hugasaurus learns hugs don't fix every playground row — kindness with limits.,Tiny Hugasaurus learns hugs don't fix every playground row — kindness with limits.,,Tiny Hugasaurus learns hugs don't fix every playground row — kindness with limits.,Friendship kindness backup; less specific than Top 5.,borrow,true,,,,,,,,good,,,,,,,
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_feelings_faces_books,Feelings and friendship books,"Feelings, friends and turn-taking",product_category,backup,13,13,,Best for shy joiners,Meesha Makes Friends,Tom Percival,Amazon UK,https://www.amazon.co.uk/dp/1408356140,,,2026-07-21,in_stock,,£6.99,GBP,2026-07-21,4+,{},Meesha makes her own friends from craft bits when joining in feels hard.,Meesha makes her own friends from craft bits when joining in feels hard.,,Meesha makes her own friends from craft bits when joining in feels hard.,Big Bright Feelings; better slightly older but useful backup.,borrow,true,,,,,,,,good,,,,,,,
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_feelings_faces_books,Feelings and friendship books,"Feelings, friends and turn-taking",product_category,backup,14,14,,Best for classic sharing,It's Mine!,Leo Lionni,Amazon UK,https://www.amazon.co.uk/dp/1783444524,,,2026-07-21,in_stock,,£7.99,GBP,2026-07-21,3+,{},Three frogs squabble over a pond until a storm forces sharing.,Three frogs squabble over a pond until a storm forces sharing.,,Three frogs squabble over a pond until a storm forces sharing.,Mother & Baby sharing list staple.,borrow,true,,,,,,,,strong,,,,,,,
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_feelings_faces_books,Feelings and friendship books,"Feelings, friends and turn-taking",product_category,backup,15,15,,Best for new settings,I'm Going to Make a Friend,Darren Chetty & Sandhya Prabhat,Little Tiger,https://littletiger.co.uk/product/im-going-to-make-a-friend,,,2026-07-21,in_stock,,£7.99,GBP,2026-07-21,4-7 (BookTrust),{},"A child builds an imaginary friend, then a real one joins — vulnerability and courage.","A child builds an imaginary friend, then a real one joins — vulnerability and courage.",,"A child builds an imaginary friend, then a real one joins — vulnerability and courage.",BookTrust pick; school/move themes — borrow before buy.,borrow,true,,,,,,,,emerging,,,,,,,
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_feelings_faces_books,Feelings and friendship books,"Feelings, friends and turn-taking",product_category,skip,,,,,The Colour Monster,Anna Llenas,Amazon UK,https://www.amazon.co.uk/dp/1783444508,,,2026-07-21,,,,GBP,2026-07-21,,{},,,,,,hold_off,false,,,,,,,,reject,,,,,,"Basic colour-coded emotion labelling — right for 28–30m, not friendship conflict at nearly three.",
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_feelings_faces_books,Feelings and friendship books,"Feelings, friends and turn-taking",product_category,skip,,,,,Being Me,Liz Brownlee et al.,Amazon UK,https://www.amazon.co.uk/dp/1472968239,,,2026-07-21,,,,GBP,2026-07-21,,{},,,,,,hold_off,false,,,,,,,,reject,,,,,,KS2 poetry anthology — too advanced and not a toddler friendship narrative.,
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_feelings_faces_books,Feelings and friendship books,"Feelings, friends and turn-taking",product_category,skip,,,,,The Invisible String,Patrice Karst,Amazon UK,https://www.amazon.co.uk/dp/0736237769,,,2026-07-21,,,,GBP,2026-07-21,,{},,,,,,hold_off,false,,,,,,,,reject,,,,,,"Parent–child separation comfort — not peer friendship, sharing or turn-taking.",
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_feelings_faces_books,Feelings and friendship books,"Feelings, friends and turn-taking",product_category,skip,,,,,Find Your Happy,Emily Coxhead,Amazon UK,https://www.amazon.co.uk/dp/1529501470,,,2026-07-21,,,,GBP,2026-07-21,,{},,,,,,hold_off,false,,,,,,,,reject,,,,,,General mood tools — weak on friend-play conflict; better as solo feelings book.,
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_feelings_faces_books,Feelings and friendship books,"Feelings, friends and turn-taking",product_category,skip,,,,,"What If, Pig?",Linzie Hunter,Amazon UK,https://www.amazon.co.uk/dp/0008409507,,,2026-07-21,,,,GBP,2026-07-21,,{},,,,,,hold_off,false,,,,,,,,reject,,,,,,Worry/anxiety focus — useful but not the friendship-and-turn-taking brief.,
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_feelings_faces_books,Feelings and friendship books,"Feelings, friends and turn-taking",product_category,skip,,,,,When Sadness Comes to Call,Eva Eland,Amazon UK,https://www.amazon.co.uk/dp/1783445229,,,2026-07-21,,,,GBP,2026-07-21,,{},,,,,,hold_off,false,,,,,,,,reject,,,,,,"Beautiful sadness metaphor — no sharing, sorry or friend-play arc.",
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_feelings_faces_books,Feelings and friendship books,"Feelings, friends and turn-taking",product_category,skip,,,,,Ruby's Worry,Tom Percival,Amazon UK,https://www.amazon.co.uk/dp/1408336341,,,2026-07-21,,,,GBP,2026-07-21,,{},,,,,,hold_off,false,,,,,,,,reject,,,,,,"31–33m band book — 'my version' worry retelling, not social-rules friend play.",
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_feelings_faces_books,Feelings and friendship books,"Feelings, friends and turn-taking",product_category,note,,,,Borrow before you buy,,,,,,,2026-07-21,,,,GBP,2026-07-21,,{},"Nearly-threes churn through picture books fast. Library holds on Pip & Posy, Food Group and Rachel Bright titles cover most playdate rows — buy the one your child asks for twice.",,,,,,,,,,,,,,,,,,,,,
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_feelings_faces_books,Feelings and friendship books,"Feelings, friends and turn-taking",product_category,note,,,,Bring back out,,,,,,,2026-07-21,,,,GBP,2026-07-21,,{},"If you already own 28–30m feelings labellers (Colour Monster, In My Heart), bring them back for vocabulary — but add one friendship-conflict story from this list rather than another emotion chart.",,,,,,,,,,,,,,,,,,,,,
