schema_version,research_date,researcher,age_band_id,age_band_id_spine,category_entity_id,category_label,cluster_label,content_type,status,rank,longlist_rank,top_pick_rank,best_for_tag,product_name,brand,retailer,product_url,alternate_urls,image_url,url_checked_date,stock_status,price_amount,price_text,currency,price_checked_date,age_mark_on_listing,key_specs,product_description_under_30_words,ember_verdict,personalization_hint,why_it_fits,caveats,buy_borrow_hold_off,gift_suitable,gift_note,ownership_note,safety_notes,rating_value,rating_count,rating_source,review_quality_note,evidence_tier,evidence_sources,preloved_suitability,preloved_signal_note,substitute_if_unavailable,founder_qa_flag,skip_reason,evidence_notes
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_jigsaw_puzzles,First jigsaw puzzles,"Puzzles, matching and little plans",product_category,backup,,11,,Best for story-character fans,Peter Rabbit 4-in-a-Box Puzzles,Orchard Toys,Orchard Toys,https://www.orchardtoys.com/buy/peter-rabbit-4-in-a-box-puzzles_1038.htm,,,2026-07-21,in_stock,,£10.00,GBP,,3+,,,,,,24-piece may frustrate early; start at 12.,buy,true,,,,,,,,good,,,,,none,,
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_jigsaw_puzzles,First jigsaw puzzles,"Puzzles, matching and little plans",product_category,backup,,12,,Best for dinosaur phase,First Dino Friends Jigsaw Puzzle,Orchard Toys,Orchard Toys,https://www.orchardtoys.com/buy/first-dino-friends-jigsaw-puzzle_1039.htm,,,2026-07-21,in_stock,,£8.50,GBP,,2+,,,,,,Same spec as Farm Friends — theme only difference.,buy,true,,,,,,,,good,,,,,none,,
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_jigsaw_puzzles,First jigsaw puzzles,"Puzzles, matching and little plans",product_category,backup,,13,,Best for first-ever interlock,"4 Puzzles in a Box — Ocean (2, 3, 4, 5 pieces)",Galt,Howleys,https://www.howleys.co.uk/galt-childrens-4-ocean-themed-jigsaw-puzzles-multipack/,,,2026-07-21,in_stock,,£6.99,GBP,,18 months+,,,,,,18m mark — not a fresh 34–36m headline buy.,buy,true,,,,,,,,emerging,,,,,none,,
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_jigsaw_puzzles,First jigsaw puzzles,"Puzzles, matching and little plans",product_category,backup,,14,,Best for dino warm-ups,Jolly Dinos — My First Jigsaw Puzzles,Ravensburger,Amazon UK,https://www.amazon.co.uk/Ravensburger-Jigsaw-Puzzles-Toddler-Months/dp/B094VLT7GQ,,,2026-07-21,in_stock,,£15.47,GBP,,18 months+,,,,,,Same age-mark issue as On The Farm My First.,buy,true,,,,4.7,6900,,,good,,,,,none,,
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_jigsaw_puzzles,First jigsaw puzzles,"Puzzles, matching and little plans",product_category,backup,,15,,Best for wooden dino fans,Dinosaur — 6 Piece Puzzles (3 puzzles),Bigjigs Toys,Bigjigs Toys,https://www.bigjigstoys.co.uk/products/dinosaur-6-piece-puzzles-3-puzzles,,,2026-07-21,in_stock,,£5.99,GBP,,2+,,,,,,Same format as Safari — one theme enough.,buy,true,,,,,,,,good,,,,,none,,
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_jigsaw_puzzles,First jigsaw puzzles,"Puzzles, matching and little plans",product_category,skip,,,,,Jungle Friends Jumbo Knob Puzzle (3 pieces),Melissa & Doug,Melissa & Doug UK,https://melissaanddoug.co.uk/product/jungle-friends-jumbo-knob-puzzle-3-pieces/,,,2026-07-21,,,,GBP,2026-07-21,1+,"{""piece_count"":""3 peg pieces"",""type"":""knob/peg inset""}",,,,,,hold_off,false,,,,,,,,reject,,,,,none,Peg/knob inset puzzle — mastered months ago at 28–30m; not real interlocking jigsaw strategy.,Brief explicitly excludes peg puzzles from Top Picks.
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_jigsaw_puzzles,First jigsaw puzzles,"Puzzles, matching and little plans",product_category,skip,,,,,My First Peg Puzzle (Farm),Bigjigs Toys,Bigjigs Toys,https://www.bigjigstoys.co.uk/products/my-first-peg-puzzle-farm,,,2026-07-21,,5.99,£5.99,GBP,2026-07-21,12 months+,"{""piece_count"":""4 peg pieces""}",,,,,,bring_back_out,false,,,,,,,,reject,,,,,none,Peg puzzle for 12m+ — bring back out if still in the toy box; not a new nearly-three buy.,
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_jigsaw_puzzles,First jigsaw puzzles,"Puzzles, matching and little plans",product_category,skip,,,,,Farmyard Jigsaw Puzzle (6 x 2-piece),Orchard Toys,Orchard Toys,https://www.orchardtoys.com/buy/farmyard-jigsaw-puzzle_64.htm,,,2026-07-21,,6.5,£6.50,GBP,2026-07-21,18 months+,"{""piece_count"":""6 puzzles x 2 pieces""}",,,,,,hold_off,false,,,,,,,,reject,,,,,none,Two-piece baby first puzzles — fails freshness and strategy objective for 34–36m.,
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_jigsaw_puzzles,First jigsaw puzzles,"Puzzles, matching and little plans",product_category,skip,,,,,Big Dinosaurs Jigsaw Puzzle (50 pieces),Orchard Toys,Amazon UK,https://www.amazon.co.uk/dp/B00MOI8756,,,2026-07-21,,,,GBP,2026-07-21,4+,"{""piece_count"":""50""}",,,,,,hold_off,false,,,,4.7,,Amazon UK,,reject,,,,,none,50 pieces — too many for first interlocking jigsaw stage; brief caps at 12 for core picks.,Fine later at 3–4 years once 12-piece is easy.
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_jigsaw_puzzles,First jigsaw puzzles,"Puzzles, matching and little plans",product_category,skip,,,,,Safari Wooden Peg Puzzle (7 pieces),Melissa & Doug,Amazon UK,https://www.amazon.co.uk/dp/B00HWHNNRG,,,2026-07-21,,,,GBP,2026-07-21,2+,"{""piece_count"":""7 peg pieces""}",,,,,,bring_back_out,false,,,,,,,,reject,,,,,none,Peg puzzle marketed as jigsaw — wrong mechanism for this Stage 2 card.,
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_jigsaw_puzzles,First jigsaw puzzles,"Puzzles, matching and little plans",product_category,skip,,,,,Giant Road Floor Puzzle (20 pieces),Orchard Toys,Orchard Toys,https://www.orchardtoys.com/buy/giant-road-jigsaw-puzzle_907.htm,,,2026-07-21,,14,£14.00,GBP,2026-07-21,3+,"{""piece_count"":""20 interchangeable road pieces""}",,,,,,hold_off,true,,,,,,,,reject,,,,,none,Floor road builder — different play pattern (layout not single-picture strategy). Mumsnet loves it but wrong card.,Better as separate category if Ember adds floor-puzzle lane.
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_jigsaw_puzzles,First jigsaw puzzles,"Puzzles, matching and little plans",product_category,note,,,,,,,,,,,,,,,,,,,,Jigsaw sets are ideal borrow-from-a-friend or pre-loved buys — check all pieces and corner wear. Orchard and Ravensburger sell replacement pieces if one is missing.,,,,,,,,,,,,,,,,,,,,borrow
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_jigsaw_puzzles,First jigsaw puzzles,"Puzzles, matching and little plans",product_category,note,,,,,,,,,,,,,,,,,,,,"Before buying, dig out peg puzzles and 2-piece sets from the toy box. If they are still challenging, start with Rescue Squad or Ravensburger 4–5 piece puzzles before 12-piece sets.",,,,,,,,,,,,,,,,,,,,bring_back_out
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_jigsaw_puzzles,First jigsaw puzzles,"Puzzles, matching and little plans",product_category,note,,,,,,,,,,,,,,,,,,,,Hold off on 20+ piece floor puzzles and 50-piece character sets until 12-piece jigsaws feel easy — usually a few months after this band for most children.,,,,,,,,,,,,,,,,,,,,hold_off
