schema_version,research_date,researcher,age_band_id,age_band_id_spine,category_entity_id,category_label,cluster_label,content_type,status,rank,longlist_rank,top_pick_rank,best_for_tag,product_name,brand,retailer,product_url,alternate_urls,image_url,url_checked_date,stock_status,price_amount,price_text,currency,price_checked_date,age_mark_on_listing,key_specs,product_description_under_30_words,ember_verdict,personalization_hint,why_it_fits,caveats,buy_borrow_hold_off,gift_suitable,gift_note,ownership_note,safety_notes,rating_value,rating_count,rating_source,review_quality_note,evidence_tier,evidence_sources,preloved_suitability,preloved_signal_note,substitute_if_unavailable,founder_qa_flag,skip_reason,evidence_notes
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_visual_routine_cards,Visual routine cards and timers,"Real jobs, routines and self-care",product_category,backup,,11,,Best for budget timer,Visual Timer for Kids (Rainbow),Yunbaoit,Amazon UK,https://www.amazon.co.uk/dp/B0B56VKLDZ,,,2026-07-21,in_stock,,£12.99 approx.,GBP,2026-07-21,3+,,,,,Budget rainbow-disk timer when Sensory Direct delivery cost bites.,Marketplace brand — verify battery life in reviews.,buy,false,,,,4.4,800,,,good,,,,,,,Budget rainbow-disk timer when Sensory Direct delivery cost bites.
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_visual_routine_cards,Visual routine cards and timers,"Real jobs, routines and self-care",product_category,backup,,12,,Best for weekly view,Children's Weekly & Daily Planner,Craftly,Craftly,https://www.craftly.co.uk/products/childrens-weekly-daily-planner,,,2026-07-21,out_of_stock,,From £45 approx.,GBP,2026-07-21,3+,,,,,Custom metal weekly planner with picture tokens — for families wanting bespoke visuals.,Backordered; premium bespoke price versus off-the-shelf cards.,buy,false,,,,,,,,good,,,,,,,Custom metal weekly planner with picture tokens — for families wanting bespoke visuals.
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_visual_routine_cards,Visual routine cards and timers,"Real jobs, routines and self-care",product_category,backup,,13,,Best for on-the-go,Timeline Keyring,Create Visual Aids,Create Visual Aids,https://www.createvisualaids.co.uk/products/timeline-keyring,,,2026-07-21,in_stock,,£8.00,GBP,2026-07-21,All ages,,,,,Portable fold-out strip for out-and-about schedules — symbols sold separately.,Board only — need separate small symbols.,buy,false,,,,,,,,good,,,,,,,Portable fold-out strip for out-and-about schedules — symbols sold separately.
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_visual_routine_cards,Visual routine cards and timers,"Real jobs, routines and self-care",product_category,backup,,14,,Best for travel transitions,Mini Now and Next Board,Create Visual Aids,Create Visual Aids,https://www.createvisualaids.co.uk/products/mini-now-and-next-board,,,2026-07-21,in_stock,,£4.50,GBP,2026-07-21,All ages,,,,,Keyring-sized transition board for buggy or bag — pairs with pick-and-mix symbols.,Symbols not included; tight fit for small visuals only.,buy,false,,,,,,,,good,,,,,,,Keyring-sized transition board for buggy or bag — pairs with pick-and-mix symbols.
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_visual_routine_cards,Visual routine cards and timers,"Real jobs, routines and self-care",product_category,backup,,15,,Best for ASD AM/PM,Morning / Evening Routine Bundle,Autism Supplies and Developments,Autism Supplies and Developments,https://autismsuppliesanddevelopments.com/product/morning-evening-routine-bundle/,,,2026-07-21,in_stock,,£29.99 approx.,GBP,2026-07-21,36 months+,,,,,Dual AM/PM plastic boards with PCS-style symbols — SEN specialist alternative.,Clinical look; higher price than Create Visual Aids bundle.,buy,false,,,,4.6,400,,,good,,,,,,,Dual AM/PM plastic boards with PCS-style symbols — SEN specialist alternative.
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_visual_routine_cards,Visual routine cards and timers,"Real jobs, routines and self-care",product_category,skip,,,,,Generic Etsy daily routine card sets,Various Etsy sellers,Etsy,https://www.etsy.com/uk/search?q=visual+routine+cards+kids,,,2026-07-21,,,,GBP,2026-07-21,Varies,{},,,,,,hold_off,false,,,Unlaminated paper cards tear quickly; small velcro dots choke risk.,,,,,reject,,,,,,"Print-at-home Etsy generics vary in symbol clarity, durability and age fit — hard to verify UK safety and consistency for a parent-buy brief.","Print-at-home Etsy generics vary in symbol clarity, durability and age fit — hard to verify UK safety and consistency for a parent-buy brief."
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_visual_routine_cards,Visual routine cards and timers,"Real jobs, routines and self-care",product_category,skip,,,,,Night Time Routine Tags for children,SoftSignals,SoftSignals.co.uk,https://softsignals.co.uk/product/night-time-routine-tag-set/,,,2026-07-21,,,,GBP,2026-07-21,3+,{},,,,,,hold_off,false,,,Tag attachments need supervision around younger siblings.,,,,,reject,,,,,,Bedtime-only tag set duplicates evening cards without solving day or door transitions — too narrow for this category brief.,Bedtime-only tag set duplicates evening cards without solving day or door transitions — too narrow for this category brief.
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_visual_routine_cards,Visual routine cards and timers,"Real jobs, routines and self-care",product_category,skip,,,,,Twinkl printable visual timetable packs,Twinkl,Twinkl,https://www.twinkl.co.uk/resource/t-c-125-visual-timetable-getting-ready-for-bed,,,2026-07-21,,,,GBP,2026-07-21,N/A — digital download,{},,,,,,hold_off,false,,,N/A — not a physical product listing.,,,,,reject,,,,,,Subscription printables are fine for teachers but fail the product brief — ownership note says try real photos first; do not recommend paid printables over free phone photos.,Subscription printables are fine for teachers but fail the product brief — ownership note says try real photos first; do not recommend paid printables over free phone photos.
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_visual_routine_cards,Visual routine cards and timers,"Real jobs, routines and self-care",product_category,skip,,,,,Unbranded visual routine sets,Various,Temu,https://www.temu.com/search_result.html?search_key=visual+schedule+toddler,,,2026-07-21,,,,GBP,2026-07-21,Often unverified,{},,,,,,hold_off,false,,,Avoid unverified marketplace sellers for small parts.,,,,,reject,,,,,,Default exclusion — Temu listings with unverified age marks and inconsistent symbol sets fail FF safety and evidence bar.,Default exclusion — Temu listings with unverified age marks and inconsistent symbol sets fail FF safety and evidence bar.
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_visual_routine_cards,Visual routine cards and timers,"Real jobs, routines and self-care",product_category,skip,,,,,60-Minute Visual Timer (Blue Rainbow),SandTimers.co.uk,SandTimers.co.uk,https://sandtimers.co.uk/products/60-minute-visual-timer-blue-rainbow,,,2026-07-21,,,,GBP,2026-07-21,3+,{},,,,,,hold_off,false,,,Glass sand timers — breakage risk if dropped.,,,,,reject,,,,,,"Sixty-minute sand-style timer pads the list — teeth and dressing need two-to-five-minute visibility, not hour-scale countdowns.","Sixty-minute sand-style timer pads the list — teeth and dressing need two-to-five-minute visibility, not hour-scale countdowns."
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_visual_routine_cards,Visual routine cards and timers,"Real jobs, routines and self-care",product_category,note,,,,,,,,,,,2026-07-21,,,,GBP,2026-07-21,,,,,,"Try photos of your real routine on the fridge or a cupboard door first — shoes by the actual shoes, toothbrush by the sink. Buy cards only if DIY visuals are not sticking after two weeks.",,,,,,,,,,,,,,,,,"Try photos of your real routine on the fridge or a cupboard door first — shoes by the actual shoes, toothbrush by the sink. Buy cards only if DIY visuals are not sticking after two weeks."
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_visual_routine_cards,Visual routine cards and timers,"Real jobs, routines and self-care",product_category,note,,,,,,,,,,,2026-07-21,,,,GBP,2026-07-21,,,,,,"If you used a simpler picture strip at 22–24m, bring it back out with fewer steps and let your nearly-three reorder the cards — the shift is real jobs, not new kit.",,,,,,,,,,,,,,,,,"If you used a simpler picture strip at 22–24m, bring it back out with fewer steps and let your nearly-three reorder the cards — the shift is real jobs, not new kit."
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_visual_routine_cards,Visual routine cards and timers,"Real jobs, routines and self-care",product_category,note,,,,,,,,,,,2026-07-21,,,,GBP,2026-07-21,,,,,,Some nurseries and childminders lend Now/Next boards — worth asking before buying duplicate transition tools.,,,,,,,,,,,,,,,,,Some nurseries and childminders lend Now/Next boards — worth asking before buying duplicate transition tools.
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_visual_routine_cards,Visual routine cards and timers,"Real jobs, routines and self-care",product_category,note,,,,,,,,,,,2026-07-21,,,,GBP,2026-07-21,,,,,,Hold off on full-day timetables if only one transition hurts — a Now/Next board or door strip may be enough.,,,,,,,,,,,,,,,,,Hold off on full-day timetables if only one transition hurts — a Now/Next board or door strip may be enough.
