schema_version,research_date,researcher,age_band_id,age_band_id_spine,category_entity_id,category_label,cluster_label,content_type,status,rank,longlist_rank,top_pick_rank,best_for_tag,product_name,brand,retailer,product_url,alternate_urls,image_url,url_checked_date,stock_status,price_amount,price_text,currency,price_checked_date,age_mark_on_listing,key_specs,product_description_under_30_words,ember_verdict,personalization_hint,why_it_fits,caveats,buy_borrow_hold_off,gift_suitable,gift_note,ownership_note,safety_notes,rating_value,rating_count,rating_source,review_quality_note,evidence_tier,evidence_sources,preloved_suitability,preloved_signal_note,substitute_if_unavailable,founder_qa_flag,skip_reason,evidence_notes
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_picture_story_books,Picture story books with questions,"Questions, stories and bigger chats",product_category,backup,,11,,Best for deadpan dialogue,I Want My Hat Back,Jon Klassen,Amazon UK,https://www.amazon.co.uk/dp/1406356007,,,2026-07-21,in_stock,,£7.99,GBP,2026-07-21,3-7,,,,,Deadpan dialogue — child can explain who took the hat and what the bear should do.,Some parents find the ending sharp — preview first.,borrow,true,,,,4.7,3200,,,strong,https://www.walker.co.uk/I-Want-My-Hat-Back-9781406356007.aspx,,,,,,
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_picture_story_books,Picture story books with questions,"Questions, stories and bigger chats",product_category,backup,,12,,Best for rhyme guesses,Oi Frog!,Kes Gray & Jim Field,Amazon UK,https://www.amazon.co.uk/dp/1444910868,,,2026-07-21,in_stock,,£7.99,GBP,2026-07-21,2-5,,,,,"Rhyme prediction — what sits on what, and why Frog is cross.",Very silly — skip if you want calmer talk-back.,borrow,true,,,,4.8,5600,,,strong,https://www.hachettechildrens.co.uk/titles/kes-gray/oi-frog/9781444910865/,,,,,,
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_picture_story_books,Picture story books with questions,"Questions, stories and bigger chats",product_category,backup,,13,,Best for sequel fans,More Would You Rather...,John Burningham,Amazon UK,https://www.amazon.co.uk/dp/1783441797,,,2026-07-21,in_stock,,£7.99,GBP,2026-07-21,3-6,,,,,Sequel dilemmas when the original Would You Rather is worn thin.,Only worth it after the first book lands.,borrow,true,,,,4.6,210,,,good,https://www.booktrust.org.uk/book-recommendations/what-to-read-next/you-choose/,,,,,,
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_picture_story_books,Picture story books with questions,"Questions, stories and bigger chats",product_category,backup,,14,,Best for inventing stories,Stanley's Stick,Neal Layton & John Hegley,Amazon UK,https://www.amazon.co.uk/dp/0340955864,,,2026-07-21,in_stock,,£7.99,GBP,2026-07-21,3-7,,,,,Child narrates what the stick becomes — prompts storytelling from one prop.,Needs a child who already likes making things up.,borrow,true,,,,4.7,340,,,good,https://www.lovereading4kids.co.uk/book/9780340955862/isbn/Stanleys-Stick-by-Neal-Layton.html,,,,,,
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_picture_story_books,Picture story books with questions,"Questions, stories and bigger chats",product_category,backup,,15,,Best for silly read-alouds,The Book With No Pictures,B. J. Novak,Amazon UK,https://www.amazon.co.uk/dp/0141368124,,,2026-07-21,in_stock,,£7.99,GBP,2026-07-21,5-8 (publisher); works read-aloud from 3,,,,,Forces the reader to say silly words — child explains why it is funny.,Publisher age mark skews older — best for confident nearly-threes.,borrow,true,,,,4.7,4100,,,strong,https://www.penguin.co.uk/books/310890/the-book-with-no-pictures/9780141368124,,,,,,
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_picture_story_books,Picture story books with questions,"Questions, stories and bigger chats",product_category,skip,,,,,The Gruffalo,Julia Donaldson & Axel Scheffler,Amazon UK,https://www.amazon.co.uk/dp/1509804757,,,2026-07-21,,,,GBP,2026-07-21,3+,{},,,,,,bring_back_out,false,,,,,,,,reject,,,,,,"Likely already owned — passive narrative, not question-led talk-back. Bring back out, do not buy fresh.",
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_picture_story_books,Picture story books with questions,"Questions, stories and bigger chats",product_category,skip,,,,,Dear Zoo,Rod Campbell,Amazon UK,https://www.amazon.co.uk/dp/0230747726,,,2026-07-21,,,,GBP,2026-07-21,0-3,{},,,,,,bring_back_out,false,,,,,,,,reject,,,,,,"Baby flap board book — naming/revealing only, below nearly-three talk-back bar.",
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_picture_story_books,Picture story books with questions,"Questions, stories and bigger chats",product_category,skip,,,,,Press Here,Hervé Tullet,Amazon UK,https://www.amazon.co.uk/dp/1452178592,,,2026-07-21,,,,GBP,2026-07-21,2-5,{},,,,,,bring_back_out,false,,,,,,,,reject,,,,,,"28–30m band pick — cause-and-effect tapping, not explaining stories or answering why.",
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_picture_story_books,Picture story books with questions,"Questions, stories and bigger chats",product_category,skip,,,,,There's a Monster in Your Book,Tom Fletcher & Greg Abbott,Amazon UK,https://www.amazon.co.uk/dp/0141376097,,,2026-07-21,,,,GBP,2026-07-21,2-5,{},,,,,,bring_back_out,false,,,,,,,,reject,,,,,,"28–30m tactile interactive — shake/wiggle actions, not child-led explanation or prediction.",
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_picture_story_books,Picture story books with questions,"Questions, stories and bigger chats",product_category,skip,,,,,"Little Dinosaurs, Big Questions",Swapna Haddow & Yiting Lee,Amazon UK,https://www.amazon.co.uk/dp/1917044103,,,2026-07-21,,,,GBP,2026-07-21,5+,{},,,,,,hold_off,false,,,,,,,,reject,,,,,,"112-page philosophy anthology — KS1+ length and themes, too advanced for nearly-three sofa chats.",
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_picture_story_books,Picture story books with questions,"Questions, stories and bigger chats",product_category,skip,,,,,We're Going on a Bear Hunt,Michael Rosen & Helen Oxenbury,Amazon UK,https://www.amazon.co.uk/dp/1406375943,,,2026-07-21,,,,GBP,2026-07-21,3+,{},,,,,,bring_back_out,false,,,,,,,,reject,,,,,,Chant-along classic most families own — repetition without child-led questioning.,
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_picture_story_books,Picture story books with questions,"Questions, stories and bigger chats",product_category,skip,,,,,The Very Hungry Caterpillar (board book),Eric Carle,Amazon UK,https://www.amazon.co.uk/dp/0241003008,,,2026-07-21,,,,GBP,2026-07-21,0-3,{},,,,,,bring_back_out,false,,,,,,,,reject,,,,,,"Baby board book — counting/days sequence, not talk-back or child-led explanation.",
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_picture_story_books,Picture story books with questions,"Questions, stories and bigger chats",product_category,note,,,,,,,,,,,,,,,GBP,,,,,"{""status"":""note"",""title"":""Borrow before you buy"",""body"":""Picture books churn fast at nearly three. Library holds on You Choose, Would You Rather and Pigeon cover most talk-back needs — buy the one your child asks for twice.""}",,,,,,,,,,,,,,,,,,,,
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_picture_story_books,Picture story books with questions,"Questions, stories and bigger chats",product_category,note,,,,,,,,,,,,,,,GBP,,,,,"{""status"":""note"",""title"":""Bring back out"",""body"":""If you already own 28–30m naming books (Press Here, Dear Zoo, Very Hungry Caterpillar), bring them back for vocabulary — but add one choice-led or question-led pick from this list for the why-and-explain shift.""}",,,,,,,,,,,,,,,,,,,,
ember_picks_research_v2,2026-07-21,cursor,34-36m,34-36m,cat_picture_story_books,Picture story books with questions,"Questions, stories and bigger chats",product_category,note,,,,,,,,,,,,,,,GBP,,,,,"{""status"":""note"",""title"":""Daytime vs bedtime"",""body"":""Twenty Questions, Pigeon and Book With No Pictures buzz brains — save them for sofa time. A Bit Lost or Molly Olive Dexter work better for calmer evening chats.""}",,,,,,,,,,,,,,,,,,,,
