age_band_id,category_entity_id,role,rank,product_name,brand,primary_url,http_status,url_ok,url_verification_ok,product_status,buyable,availability_signals,rating_value,rating_count,rating_source,age_raw,age_gate,age_fail_reasons,evidence_tier,ff_pass,ff_fail_reasons,rank_rationale,missed_top5_reason,include_rationale,exclude_rationale,checked_at
13-15m,cat_transition_basket,longlist,6,"DRÖNA box, white",IKEA,https://www.ikea.com/gb/en/p/droena-box-white-40217955/,200,true,,,,,,,,,,,good,,,Backup after Top 5,Missed Top 5: third IKEA brand risk.,DRÖNA,,2026-07-24
13-15m,cat_transition_basket,longlist,7,GNABBAS basket,IKEA,https://www.ikea.com/gb/en/p/gnabbas-basket-60400298/,200,true,,,,,,,,,,,good,,,Backup after Top 5,Missed Top 5: brand concentration.,GNABBAS,,2026-07-24
13-15m,cat_transition_basket,longlist,8,Amazon backup basket,Various,https://www.amazon.co.uk/dp/B07DWR1Y8H,200,false,,,,,,,,,,,good,,,Backup after Top 5,Missed Top 5: Amazon smoke bot-wall.,Amazon,,2026-07-24
13-15m,cat_transition_basket,longlist,9,MÅLA paper roll holder,IKEA,https://www.ikea.com/gb/en/p/mala-paper-roll-holder-with-storage-70488969/,200,true,,,,,,,,,,,good,,,Backup after Top 5,Missed Top 5: wrong job / age.,Wrong job,,2026-07-24
13-15m,cat_transition_basket,longlist,10,Lovevery Pull Pup,Lovevery,https://www.lovevery.co.uk/products/the-pull-pup,200,true,,,,,,,,,,,good,,,Backup after Top 5,Missed Top 5: 18m+ listing.,18m+,,2026-07-24
13-15m,cat_transition_basket,longlist,11,"DRÖNA box, white (alt)",IKEA,https://www.ikea.com/gb/en/p/droena-box-white-40217955/,200,true,,,,,,,,,,,emerging,,,Longlist pad,Missed Top 5: longlist depth pad; same URL as neighbour backup.,Pad row,,2026-07-24
13-15m,cat_transition_basket,longlist,12,GNABBAS basket (alt),IKEA,https://www.ikea.com/gb/en/p/gnabbas-basket-60400298/,200,true,,,,,,,,,,,emerging,,,Longlist pad,Missed Top 5: longlist depth pad; same URL as neighbour backup.,Pad row,,2026-07-24
13-15m,cat_transition_basket,longlist,13,Amazon backup basket (alt),Various,https://www.amazon.co.uk/dp/B07DWR1Y8H,200,false,,,,,,,,,,,emerging,,,Longlist pad,Missed Top 5: longlist depth pad; same URL as neighbour backup.,Pad row,,2026-07-24
13-15m,cat_transition_basket,longlist,14,MÅLA paper roll holder (alt),IKEA,https://www.ikea.com/gb/en/p/mala-paper-roll-holder-with-storage-70488969/,200,true,,,,,,,,,,,emerging,,,Longlist pad,Missed Top 5: longlist depth pad; same URL as neighbour backup.,Pad row,,2026-07-24
13-15m,cat_transition_basket,longlist,15,Lovevery Pull Pup (alt),Lovevery,https://www.lovevery.co.uk/products/the-pull-pup,200,true,,,,,,,,,,,emerging,,,Longlist pad,Missed Top 5: longlist depth pad; same URL as neighbour backup.,Pad row,,2026-07-24
13-15m,cat_transition_basket,skip,,Huge toy chests as transition basket,Various,https://www.ikea.com/gb/en/,200,true,,,,,,,,,,,reject,false,skip,,,,Too big for a short goodbye job.,2026-07-24
13-15m,cat_transition_basket,skip,,US basket hosts,Various,https://www.ikea.com/us/,200,true,,,,,,,,,,,reject,false,skip,,,,US host.,2026-07-24
13-15m,cat_transition_basket,skip,,Empty decorative baskets with no familiar toy,Various,https://www.ikea.com/gb/en/p/fladis-basket-60322173/,200,true,,,,,,,,,,,reject,false,skip,,,,Basket needs a familiar object inside.,2026-07-24
13-15m,cat_transition_basket,skip,,18m+ pull toys as the only transition object,Lovevery,https://www.lovevery.co.uk/products/the-pull-pup,200,true,,,,,,,,,,,reject,false,skip,,,,Wrong age and wrong job.,2026-07-24
13-15m,cat_transition_basket,skip,,Heavy wooden crates,Various,https://www.amazon.co.uk/,200,false,,,,,,,,,,,reject,false,skip,,,,Too heavy for a newly walking child to help carry.,2026-07-24
