age_band_id,category_entity_id,role,rank,product_name,brand,primary_url,http_status,url_ok,url_verification_ok,product_status,buyable,availability_signals,rating_value,rating_count,rating_source,age_raw,age_gate,age_fail_reasons,evidence_tier,ff_pass,ff_fail_reasons,rank_rationale,missed_top5_reason,include_rationale,exclude_rationale,checked_at
13-15m,cat_out_and_about_kit,longlist,6,"DRÖNA box, white",IKEA,https://www.ikea.com/gb/en/p/droena-box-white-40217955/,200,true,,,,,,,,,,,good,,,Backup after Top 5,Missed Top 5: less portable for walks.,DRÖNA,,2026-07-24
13-15m,cat_out_and_about_kit,longlist,7,KNIPSA basket,IKEA,https://www.ikea.com/gb/en/p/knipsa-basket-seagrass-20110540/,200,true,,,,,,,,,,,good,,,Backup after Top 5,Missed Top 5: larger hallway basket.,KNIPSA,,2026-07-24
13-15m,cat_out_and_about_kit,longlist,8,Amazon backup basket,Various,https://www.amazon.co.uk/dp/B07DWR1Y8H,200,false,,,,,,,,,,,good,,,Backup after Top 5,Missed Top 5: Amazon smoke bot-wall.,Amazon,,2026-07-24
13-15m,cat_out_and_about_kit,longlist,9,MÅLA paper roll holder,IKEA,https://www.ikea.com/gb/en/p/mala-paper-roll-holder-with-storage-70488969/,200,true,,,,,,,,,,,good,,,Backup after Top 5,Missed Top 5: wrong job / age.,Wrong job,,2026-07-24
13-15m,cat_out_and_about_kit,longlist,10,Lovevery Pull Pup,Lovevery,https://www.lovevery.co.uk/products/the-pull-pup,200,true,,,,,,,,,,,good,,,Backup after Top 5,Missed Top 5: 18m+ listing.,18m+,,2026-07-24
13-15m,cat_out_and_about_kit,longlist,11,"DRÖNA box, white (alt)",IKEA,https://www.ikea.com/gb/en/p/droena-box-white-40217955/,200,true,,,,,,,,,,,emerging,,,Longlist pad,Missed Top 5: longlist depth pad; same URL as neighbour backup.,Pad row,,2026-07-24
13-15m,cat_out_and_about_kit,longlist,12,KNIPSA basket (alt),IKEA,https://www.ikea.com/gb/en/p/knipsa-basket-seagrass-20110540/,200,true,,,,,,,,,,,emerging,,,Longlist pad,Missed Top 5: longlist depth pad; same URL as neighbour backup.,Pad row,,2026-07-24
13-15m,cat_out_and_about_kit,longlist,13,Amazon backup basket (alt),Various,https://www.amazon.co.uk/dp/B07DWR1Y8H,200,false,,,,,,,,,,,emerging,,,Longlist pad,Missed Top 5: longlist depth pad; same URL as neighbour backup.,Pad row,,2026-07-24
13-15m,cat_out_and_about_kit,longlist,14,MÅLA paper roll holder (alt),IKEA,https://www.ikea.com/gb/en/p/mala-paper-roll-holder-with-storage-70488969/,200,true,,,,,,,,,,,emerging,,,Longlist pad,Missed Top 5: longlist depth pad; same URL as neighbour backup.,Pad row,,2026-07-24
13-15m,cat_out_and_about_kit,longlist,15,Lovevery Pull Pup (alt),Lovevery,https://www.lovevery.co.uk/products/the-pull-pup,200,true,,,,,,,,,,,emerging,,,Longlist pad,Missed Top 5: longlist depth pad; same URL as neighbour backup.,Pad row,,2026-07-24
13-15m,cat_out_and_about_kit,skip,,Bringing the whole toy box,Various,https://www.ikea.com/gb/en/,200,true,,,,,,,,,,,reject,false,skip,,,,Defeats the small pouch job.,2026-07-24
13-15m,cat_out_and_about_kit,skip,,3y+ school backpacks as only kit,Various,https://www.johnlewis.com/,200,true,,,,,,,,,,,reject,false,skip,,,,Too large and stage-wrong as the only option.,2026-07-24
13-15m,cat_out_and_about_kit,skip,,US Skip Hop primary,Skip Hop,https://www.carters.com/,403,false,,,,,,,,,,,reject,false,skip,,,,US host.,2026-07-24
13-15m,cat_out_and_about_kit,skip,,Busy bags marked 2 years+ only,Various,https://thekidcollective.co.uk/products/busy-bag-age-2,200,true,,,,,,,,,,,reject,false,skip,,,,Age mark above band for Top Pick.,2026-07-24
13-15m,cat_out_and_about_kit,skip,,Screens as the outing kit,Various,https://www.amazon.co.uk/,200,false,,,,,,,,,,,reject,false,skip,,,,Not the Ember pouch job.,2026-07-24
