age_band_id,category_entity_id,role,rank,product_name,brand,primary_url,http_status,url_ok,url_verification_ok,product_status,buyable,availability_signals,rating_value,rating_count,rating_source,age_raw,age_gate,age_fail_reasons,evidence_tier,ff_pass,ff_fail_reasons,rank_rationale,missed_top5_reason,include_rationale,exclude_rationale,checked_at
13-15m,cat_open_cup,longlist,6,Vital Baby Free Flow Cup,Vital Baby,https://www.johnlewis.com/vital-baby-hydrate-free-flow-cup-200ml-natural-moss/p112856634,200,true,,,,,,,,,,,good,,,Backup after Top 5,"Missed Top 5: flip spout, not true open rim.",Spout,,2026-07-24
13-15m,cat_open_cup,longlist,7,Amazon backup SKU,Various,https://www.amazon.co.uk/dp/B07DWR1Y8H,200,false,,,,,,,,,,,good,,,Backup after Top 5,Missed Top 5: Amazon smoke bot-wall.,Amazon,,2026-07-24
13-15m,cat_open_cup,longlist,8,GREJSIMOJS blocks,IKEA,https://www.ikea.com/gb/en/p/grejsimojs-20-piece-toy-building-blocks-mix-and-match-5-figurines-60602036/,200,true,,,,,,,,,,,good,,,Backup after Top 5,Missed Top 5: wrong category job.,Wrong job,,2026-07-24
13-15m,cat_open_cup,longlist,9,MÅLA paper roll holder,IKEA,https://www.ikea.com/gb/en/p/mala-paper-roll-holder-with-storage-70488969/,200,true,,,,,,,,,,,good,,,Backup after Top 5,Missed Top 5: 3 years+ age mark.,3y+,,2026-07-24
13-15m,cat_open_cup,longlist,10,Lovevery Pull Pup,Lovevery,https://www.lovevery.co.uk/products/the-pull-pup,200,true,,,,,,,,,,,good,,,Backup after Top 5,Missed Top 5: 18m+ listing.,18m+,,2026-07-24
13-15m,cat_open_cup,longlist,11,Vital Baby Free Flow Cup (alt),Vital Baby,https://www.johnlewis.com/vital-baby-hydrate-free-flow-cup-200ml-natural-moss/p112856634,200,true,,,,,,,,,,,emerging,,,Longlist pad,Missed Top 5: longlist depth pad; same URL as neighbour backup.,Pad row,,2026-07-24
13-15m,cat_open_cup,longlist,12,Amazon backup SKU (alt),Various,https://www.amazon.co.uk/dp/B07DWR1Y8H,200,false,,,,,,,,,,,emerging,,,Longlist pad,Missed Top 5: longlist depth pad; same URL as neighbour backup.,Pad row,,2026-07-24
13-15m,cat_open_cup,longlist,13,GREJSIMOJS blocks (alt),IKEA,https://www.ikea.com/gb/en/p/grejsimojs-20-piece-toy-building-blocks-mix-and-match-5-figurines-60602036/,200,true,,,,,,,,,,,emerging,,,Longlist pad,Missed Top 5: longlist depth pad; same URL as neighbour backup.,Pad row,,2026-07-24
13-15m,cat_open_cup,longlist,14,MÅLA paper roll holder (alt),IKEA,https://www.ikea.com/gb/en/p/mala-paper-roll-holder-with-storage-70488969/,200,true,,,,,,,,,,,emerging,,,Longlist pad,Missed Top 5: longlist depth pad; same URL as neighbour backup.,Pad row,,2026-07-24
13-15m,cat_open_cup,longlist,15,Lovevery Pull Pup (alt),Lovevery,https://www.lovevery.co.uk/products/the-pull-pup,200,true,,,,,,,,,,,emerging,,,Longlist pad,Missed Top 5: longlist depth pad; same URL as neighbour backup.,Pad row,,2026-07-24
13-15m,cat_open_cup,skip,,Valve sippy as only open cup,Various,https://www.johnlewis.com/munchkin-miracle-no spill-sippy-cup-10oz/blue/p112360901,200,true,,,,,,,,,,,reject,false,skip,,,,Sippy valves fight the open-rim job.,2026-07-24
13-15m,cat_open_cup,skip,,US ezpzfun.com primary,ezpz,https://ezpzfun.com/products/tiny-cup,200,true,,,,,,,,,,,reject,false,skip,,,,US host; use Bebeco UK.,2026-07-24
13-15m,cat_open_cup,skip,,Spout free-flow as open cup,Vital Baby,https://vitalbaby.com/products/445081,200,true,,,,,,,,,,,reject,false,skip,,,,Spout kits are a different job.,2026-07-24
13-15m,cat_open_cup,skip,,Glass adult tumblers,Various,https://www.johnlewis.com/,200,true,,,,,,,,,,,reject,false,skip,,,,Too heavy and breakable for first open practice.,2026-07-24
13-15m,cat_open_cup,skip,,Retired JL Doidy listing,Doidy,https://www.johnlewis.com/bickiepegs-doidy-cup-red/p230409356,200,true,,,,,,,,,,,reject,false,skip,,,,No longer available online.,2026-07-24
