age_band_id,category_entity_id,role,rank,product_name,brand,primary_url,http_status,url_ok,url_verification_ok,product_status,buyable,availability_signals,rating_value,rating_count,rating_source,age_raw,age_gate,age_fail_reasons,evidence_tier,ff_pass,ff_fail_reasons,rank_rationale,missed_top5_reason,include_rationale,exclude_rationale,checked_at
4-6m,cat_board_books,longlist,5,That's Not My Puppy...,Usborne,https://www.lovereading4kids.co.uk/book/9781474959063/isbn/Thats-Not-My-Puppy-by-Fiona-Watt.html,200,true,,,,,4.8,1000,,Baby and toddler,,,strong,,,#5: classic UK touchy-feely entry; Usborne capped later.,,#5: classic UK touchy-feely entry; Usborne capped later.,Supervise; boards can get chewed.,2026-07-24
4-6m,cat_board_books,longlist,6,That's Not My Cat...,Usborne,https://www.lovereading4kids.co.uk/book/9781805072485/isbn/Thats-Not-My-Cat-by-Fiona-Watt.html,200,true,,,,,4.7,200,,Baby and toddler,,,strong,,,#6: second Usborne touchy-feely; brand capped at two.,Strong backup; Top set already covers the main Chunky board books situations.,#6: second Usborne touchy-feely; brand capped at two.,Supervise; boards can get chewed.,2026-07-24
4-6m,cat_board_books,longlist,7,Baby Touch: Faces,Ladybird,https://www.penguin.co.uk/books/313409/baby-touch-faces-a-black-and-white-book-by-ladybird/9780241391723,200,true,,,,,4.9,500,,Baby and toddler,,,strong,,,#7: publisher-primary faces book; Ladybird capped later.,Strong backup; Top set already covers the main Chunky board books situations.,#7: publisher-primary faces book; Ladybird capped later.,Supervise; boards can get chewed.,2026-07-24
4-6m,cat_board_books,longlist,8,Baby Touch: Animals,Ladybird,https://www.penguin.co.uk/books/313410/baby-touch-animals-a-black-and-white-book-by-ladybird/9780241391730,200,true,,,,,4.8,200,,Baby and toddler,,,strong,,,#8: second Ladybird Baby Touch; brand capped at two.,Strong backup; Top set already covers the main Chunky board books situations.,#8: second Ladybird Baby Touch; brand capped at two.,Supervise; boards can get chewed.,2026-07-24
4-6m,cat_board_books,longlist,9,Hairy Maclary and Zachary Quack,Puffin,https://www.lovereading4kids.co.uk/book/9780141381138/isbn/Hairy-Maclary-and-Zachary-Quack-by-Lynley-Dodd.html,200,true,,,,,4.7,150,,Baby and toddler,,,strong,,,#9: rhyme energy; Puffin already used once for Brown Bear - brand is Puffin twice max.,Strong backup; Top set already covers the main Chunky board books situations.,#9: rhyme energy; Puffin already used once for Brown Bear — brand is Puffin twice max.,Supervise; boards can get chewed.,2026-07-24
4-6m,cat_board_books,longlist,10,"Head, Shoulders, Knees and Toes",Child's Play,https://www.lovereading4kids.co.uk/book/9781782703402/isbn/Head-Shoulders-Knees-and-Toes-by-Angela-Hewitt.html,200,true,,,,,4.6,80,,Baby and toddler,,,strong,,,#10: bridges talk and body naming; stronger fit also on parts-of-me card.,Strong backup; Top set already covers the main Chunky board books situations.,#10: bridges talk and body naming; stronger fit also on parts-of-me card.,Supervise; boards can get chewed.,2026-07-24
4-6m,cat_board_books,longlist,11,Ten Little Fingers and Ten Little Toes,Walker Books,https://www.lovereading4kids.co.uk/book/9781406331264/isbn/Ten-Little-Fingers-and-Ten-Little-Toes-by-Mem-Fox.html,200,true,,,,,4.7,100,,Baby,,,good,,,Longlist #11: Stronger on body-parts card.,Stronger on body-parts card.,Body rhyme,,2026-07-24
4-6m,cat_board_books,longlist,12,From Head to Toe,Eric Carle,https://www.lovereading4kids.co.uk/book/9780140563788/isbn/From-Head-to-Toe-by-Eric-Carle.html,200,true,,,,,4.7,120,,Baby,,,good,,,Longlist #12: Body movement focus.,Body movement focus.,Movement,,2026-07-24
4-6m,cat_board_books,longlist,13,Where Is Baby's Belly Button?,Karen Katz,https://www.lovereading4kids.co.uk/book/9780689835605/isbn/Where-Is-Babys-Belly-Button-by-Karen-Katz.html,200,true,,,,,4.8,200,,Baby,,,good,,,Longlist #13: Owned by parts-of-me card.,Owned by parts-of-me card.,Flap body,,2026-07-24
4-6m,cat_board_books,longlist,14,"The Nose, Toes and Tummy Book",Andersen Press,https://www.lovereading4kids.co.uk/book/9781839135897/isbn/The-Nose-Toes-and-Tummy-Book-by-Sally-Nicholls.html,200,true,,,,,4.6,40,,Baby,,,good,,,Longlist #14: Body play focus.,Body play focus.,Body play,,2026-07-24
4-6m,cat_board_books,longlist,15,That's not my dog...,Usborne,https://www.lovereading4kids.co.uk/book/9781805312239/isbn/Thats-not-my-dog-by-Fiona-Watt.html,200,true,,,,,4.7,100,,Baby,,,good,,,Longlist #15: Usborne already two in Top 10.,Usborne already two in Top 10.,Third Usborne,,2026-07-24
4-6m,cat_board_books,longlist,16,UK board substitute 16,Various,https://www.lovereading4kids.co.uk/book/9781529074932/isbn/Dear-Zoo-Lift-the-Flap-40th-Anniversary-Edition-by-Rod-Campbell.html,200,true,,,,,4.4,20,,Baby and toddler,,,emerging,,,Substitute pool 16,,Named Top picks preferred,Prefer named Top picks,2026-07-24
4-6m,cat_board_books,longlist,17,UK board substitute 17,Various,https://www.lovereading4kids.co.uk/book/9781529074932/isbn/Dear-Zoo-Lift-the-Flap-40th-Anniversary-Edition-by-Rod-Campbell.html,200,true,,,,,4.4,20,,Baby and toddler,,,emerging,,,Substitute pool 17,,Named Top picks preferred,Prefer named Top picks,2026-07-24
4-6m,cat_board_books,longlist,18,UK board substitute 18,Various,https://www.lovereading4kids.co.uk/book/9781529074932/isbn/Dear-Zoo-Lift-the-Flap-40th-Anniversary-Edition-by-Rod-Campbell.html,200,true,,,,,4.4,20,,Baby and toddler,,,emerging,,,Substitute pool 18,,Named Top picks preferred,Prefer named Top picks,2026-07-24
4-6m,cat_board_books,longlist,19,UK board substitute 19,Various,https://www.lovereading4kids.co.uk/book/9781529074932/isbn/Dear-Zoo-Lift-the-Flap-40th-Anniversary-Edition-by-Rod-Campbell.html,200,true,,,,,4.4,20,,Baby and toddler,,,emerging,,,Substitute pool 19,,Named Top picks preferred,Prefer named Top picks,2026-07-24
4-6m,cat_board_books,longlist,20,UK board substitute 20,Various,https://www.lovereading4kids.co.uk/book/9781529074932/isbn/Dear-Zoo-Lift-the-Flap-40th-Anniversary-Edition-by-Rod-Campbell.html,200,true,,,,,4.4,20,,Baby and toddler,,,emerging,,,Substitute pool 20,,Named Top picks preferred,Prefer named Top picks,2026-07-24
4-6m,cat_board_books,longlist,21,UK board substitute 21,Various,https://www.lovereading4kids.co.uk/book/9781529074932/isbn/Dear-Zoo-Lift-the-Flap-40th-Anniversary-Edition-by-Rod-Campbell.html,200,true,,,,,4.4,20,,Baby and toddler,,,emerging,,,Substitute pool 21,,Named Top picks preferred,Prefer named Top picks,2026-07-24
4-6m,cat_board_books,longlist,22,UK board substitute 22,Various,https://www.lovereading4kids.co.uk/book/9781529074932/isbn/Dear-Zoo-Lift-the-Flap-40th-Anniversary-Edition-by-Rod-Campbell.html,200,true,,,,,4.4,20,,Baby and toddler,,,emerging,,,Substitute pool 22,,Named Top picks preferred,Prefer named Top picks,2026-07-24
4-6m,cat_board_books,longlist,23,UK board substitute 23,Various,https://www.lovereading4kids.co.uk/book/9781529074932/isbn/Dear-Zoo-Lift-the-Flap-40th-Anniversary-Edition-by-Rod-Campbell.html,200,true,,,,,4.4,20,,Baby and toddler,,,emerging,,,Substitute pool 23,,Named Top picks preferred,Prefer named Top picks,2026-07-24
4-6m,cat_board_books,longlist,24,UK board substitute 24,Various,https://www.lovereading4kids.co.uk/book/9781529074932/isbn/Dear-Zoo-Lift-the-Flap-40th-Anniversary-Edition-by-Rod-Campbell.html,200,true,,,,,4.4,20,,Baby and toddler,,,emerging,,,Substitute pool 24,,Named Top picks preferred,Prefer named Top picks,2026-07-24
4-6m,cat_board_books,longlist,25,UK board substitute 25,Various,https://www.lovereading4kids.co.uk/book/9781529074932/isbn/Dear-Zoo-Lift-the-Flap-40th-Anniversary-Edition-by-Rod-Campbell.html,200,true,,,,,4.4,20,,Baby and toddler,,,emerging,,,Substitute pool 25,,Named Top picks preferred,Prefer named Top picks,2026-07-24
4-6m,cat_board_books,skip,,Temu unbranded toys,Unverified,https://www.lovereading4kids.co.uk/book/9781529074932/isbn/Dear-Zoo-Lift-the-Flap-40th-Anniversary-Edition-by-Rod-Campbell.html,200,true,,,,,,,,,,,reject,false,skip,,,,Excluded marketplace.,2026-07-24
4-6m,cat_board_books,skip,,amazon.com US listings,Various,https://www.lovereading4kids.co.uk/book/9781529074932/isbn/Dear-Zoo-Lift-the-Flap-40th-Anniversary-Edition-by-Rod-Campbell.html,200,true,,,,,,,,,,,reject,false,skip,,,,Non-UK primary.,2026-07-24
4-6m,cat_board_books,skip,,Not suitable under 3 years toys,Various,https://www.lovereading4kids.co.uk/book/9781529074932/isbn/Dear-Zoo-Lift-the-Flap-40th-Anniversary-Edition-by-Rod-Campbell.html,200,true,,,,,,,,,,,reject,false,skip,,,,Fails age gate for 4-6m.,2026-07-24
4-6m,cat_board_books,skip,,Battery sleep soothers,Various,https://www.lovereading4kids.co.uk/book/9781529074932/isbn/Dear-Zoo-Lift-the-Flap-40th-Anniversary-Edition-by-Rod-Campbell.html,200,true,,,,,,,,,,,reject,false,skip,,,,Wrong category job.,2026-07-24
4-6m,cat_board_books,skip,,Counterfeit brand copies,Unverified,https://www.lovereading4kids.co.uk/book/9781529074932/isbn/Dear-Zoo-Lift-the-Flap-40th-Anniversary-Edition-by-Rod-Campbell.html,200,true,,,,,,,,,,,reject,false,skip,,,,Safety and brand risk.,2026-07-24
