schema_version,research_date,researcher,age_band_id,age_band_id_spine,category_entity_id,category_label,cluster_label,content_type,status,rank,longlist_rank,top_pick_rank,best_for_tag,product_name,brand,retailer,product_url,alternate_urls,image_url,url_checked_date,stock_status,price_amount,price_text,currency,price_checked_date,age_mark_on_listing,key_specs,product_description_under_30_words,ember_verdict,personalization_hint,why_it_fits,caveats,buy_borrow_hold_off,gift_suitable,gift_note,ownership_note,safety_notes,rating_value,rating_count,rating_source,review_quality_note,evidence_tier,evidence_sources,preloved_suitability,preloved_signal_note,substitute_if_unavailable,founder_qa_flag,skip_reason,evidence_notes
ember_picks_research_v2,2026-07-22,cursor,34-36m,34-36m,cat_feelings_faces_books,Feelings and friendship books,"Feelings, friends and turn-taking",product_category,backup,,11,,Best for classic sharing,It's Mine!,Leo Lionni,Bookshop.org,https://uk.bookshop.org/p/books/it-s-mine-leo-lionni/9780679880837,,,2026-07-22,in_stock,,£7.99,GBP,2026-07-22,Ages 3-7,,,,,Three frogs squabble over a pond until a storm forces sharing.,Mother & Baby staple; classic tone; ratings often sit under 4.4.,borrow,true,,,,4.1,800,,,good,,,,,,,
ember_picks_research_v2,2026-07-22,cursor,34-36m,34-36m,cat_feelings_faces_books,Feelings and friendship books,"Feelings, friends and turn-taking",product_category,backup,,12,,Best for new friend nerves,Will You Be My Friend?,Sam McBratney & Anita Jeram,Bookshop.org,https://uk.bookshop.org/p/books/will-you-be-my-friend-sam-mcbratney/9781529514988,,,2026-07-22,in_stock,,£7.99,GBP,2026-07-22,Ages 2-5,,,,,Little Nutbrown Hare meets Tipps and asks the friendship question.,Gentle first-friendship; Goodreads ~3.8 fails rating gate.,borrow,true,,,,3.78,446,,,good,,,,,,,
ember_picks_research_v2,2026-07-22,cursor,34-36m,34-36m,cat_feelings_faces_books,Feelings and friendship books,"Feelings, friends and turn-taking",product_category,backup,,13,,Best for childcare mine,That's Mine!,Sumana Seeboruth,Barefoot Books,https://www.barefootbooks.com/uk/that's-mine,,,2026-07-22,in_stock,,£7.99,GBP,2026-07-22,Ages 1-4,,,,,"Toddler monopolises toys at childcare, then offers one to reconnect.",Perfect age overlap (Ages 1–4) but ratings too low for Top Pick.,borrow,true,,,,3.42,73,,,emerging,,,,,,,
ember_picks_research_v2,2026-07-22,cursor,34-36m,34-36m,cat_feelings_faces_books,Feelings and friendship books,"Feelings, friends and turn-taking",product_category,backup,,14,,Best for sharing rows,"Can You Share, Little Whale?",Jonny Lambert,Little Tiger,https://littletiger.co.uk/product/can-you-share-little-whale-2,,,2026-07-22,in_stock,,£7.99,GBP,2026-07-22,Ages 3-7,,,,,"Little Whale hates sharing pod, snacks and Mum until Blue models sharing.",Publisher page live; Goodreads 3.51 — demoted from prior Top Pick.,borrow,true,,,,3.51,37,,,emerging,,,,,,,
ember_picks_research_v2,2026-07-22,cursor,34-36m,34-36m,cat_feelings_faces_books,Feelings and friendship books,"Feelings, friends and turn-taking",product_category,backup,,15,,Best for kind resets,The Hugasaurus,Rachel Bright & Chris Chatterton,Bookshop.org,https://uk.bookshop.org/p/books/the-hugasaurus-rachel-bright/9781408356098,,,2026-07-22,in_stock,,£6.99,GBP,2026-07-22,Ages 3-5,,,,,Tiny Hugasaurus learns hugs do not fix every playground row.,Friendship kindness backup; less specific than Top 5 conflict plots.,borrow,true,,,,4.5,200,,,good,,,,,,,
ember_picks_research_v2,2026-07-22,cursor,34-36m,34-36m,cat_feelings_faces_books,Feelings and friendship books,"Feelings, friends and turn-taking",product_category,skip,,,,,On Sudden Hill,Linda Sarah & Benji Davies,Bookshop.org,https://uk.bookshop.org/p/books/on-sudden-hill-linda-sarah/9781471119293,https://www.simonandschuster.co.uk/books/On-Sudden-Hill/Linda-Sarah/9781471119286,,2026-07-22,,7.99,£7.99,GBP,2026-07-22,Ages 3 and up (Simon & Schuster); classroom guides often 5–7,,,,,,,hold_off,false,,,,4.7,287,prior Amazon aggregate,,reject,,,,,,Theme fits (three-way friendship) but FF age gate fails: publisher Ages 3+ (min 36m excludes 34–35m) and Reading Realm/classroom guides pitch 5–7. Demoted from prior Top Pick per founder hard gate.,Verified Simon & Schuster UK Ages 3 and up; Scholastic 3–6; Reading Realm “perfect for 5–7”.
ember_picks_research_v2,2026-07-22,cursor,34-36m,34-36m,cat_feelings_faces_books,Feelings and friendship books,"Feelings, friends and turn-taking",product_category,skip,,,,,The Sour Grape,Jory John & Pete Oswald,Bookshop.org,https://uk.bookshop.org/p/books/the-sour-grape-jory-john/9780063283800,,,2026-07-22,,7.99,£7.99,GBP,2026-07-22,Reading age / publisher Ages 4-8,,,,,,,hold_off,false,,,,4.8,2600,prior Amazon aggregate,,reject,,,,,,Publisher/reading age 4–8 does not overlap 34–36m under FF range gate. Demoted from prior Top Pick.,
ember_picks_research_v2,2026-07-22,cursor,34-36m,34-36m,cat_feelings_faces_books,Feelings and friendship books,"Feelings, friends and turn-taking",product_category,skip,,,,,The Colour Monster,Anna Llenas,Bookshop.org,https://uk.bookshop.org/p/books/the-colour-monster-anna-llenas/9781783704538,,,2026-07-22,,,,GBP,2026-07-22,,,,,,,,hold_off,false,,,,,,,,reject,,,,,,"Basic colour-coded emotion labelling — right for 28–30m, not friendship conflict at nearly three. Explicit founder exclusion from fresh Top Picks.",
ember_picks_research_v2,2026-07-22,cursor,34-36m,34-36m,cat_feelings_faces_books,Feelings and friendship books,"Feelings, friends and turn-taking",product_category,skip,,,,,Meesha Makes Friends,Tom Percival,Amazon UK,https://www.amazon.co.uk/dp/1408356140,,,2026-07-22,,,,GBP,2026-07-22,Ages 4+,,,,,,,hold_off,false,,,,,,,,reject,,,,,,Publisher min age 4+ sits above the 34–36m band for default Top Picks; better as a later Big Bright Feelings title.,
ember_picks_research_v2,2026-07-22,cursor,34-36m,34-36m,cat_feelings_faces_books,Feelings and friendship books,"Feelings, friends and turn-taking",product_category,skip,,,,,The Invisible String,Patrice Karst,Amazon UK,https://www.amazon.co.uk/dp/0736237769,,,2026-07-22,,,,GBP,2026-07-22,,,,,,,,hold_off,false,,,,,,,,reject,,,,,,"Parent–child separation comfort — not peer friendship, sharing or turn-taking.",
ember_picks_research_v2,2026-07-22,cursor,34-36m,34-36m,cat_feelings_faces_books,Feelings and friendship books,"Feelings, friends and turn-taking",product_category,skip,,,,,Stick and Stone,Beth Ferry & Tom Lichtenheld,Amazon UK,https://www.amazon.co.uk/dp/0544032564,,,2026-07-22,,,,GBP,2026-07-22,Ages 4-7 / reading age 4-8,,,,,,,hold_off,false,,,,,,,,reject,,,,,,Friendship theme is strong but publisher age 4–7 / reading age 4–8 does not overlap 34–36m.,
ember_picks_research_v2,2026-07-22,cursor,34-36m,34-36m,cat_feelings_faces_books,Feelings and friendship books,"Feelings, friends and turn-taking",product_category,note,,,,,,,,,,,,,,,,,,,Borrow before stacking Pip & Posy,"If you already own two or more Pip & Posy titles, borrow The New Friend or Super Scooter from the library before buying another. The friendship beats are close cousins.",,,,,,,,,,,,,,,,,,,,
ember_picks_research_v2,2026-07-22,cursor,34-36m,34-36m,cat_feelings_faces_books,Feelings and friendship books,"Feelings, friends and turn-taking",product_category,note,,,,,,,,,,,,,,,,,,,Bring back out after a rough playdate,"These earn their keep the evening after a toy row or left-out wobble — one short read, then one sentence of your own (“remember Posy?”), not a lecture.",,,,,,,,,,,,,,,,,,,,
ember_picks_research_v2,2026-07-22,cursor,34-36m,34-36m,cat_feelings_faces_books,Feelings and friendship books,"Feelings, friends and turn-taking",product_category,note,,,,,,,,,,,,,,,,,,,Hold off on Colour Monster and 4–8 reading-age titles,Emotion-labelling classics and early-reader friendship titles can wait. This band wants peer conflict and repair language that matches nearly-three play.,,,,,,,,,,,,,,,,,,,,
