age_band_id,category_entity_id,role,rank,product_name,brand,primary_url,http_status,url_ok,url_verification_ok,product_status,buyable,availability_signals,rating_value,rating_count,rating_source,age_raw,age_gate,age_fail_reasons,evidence_tier,ff_pass,ff_fail_reasons,rank_rationale,missed_top5_reason,include_rationale,exclude_rationale,checked_at
22-24m,cat_feelings_faces_books,longlist,1,The Colour Monster,Anna Llenas / Templar,https://uk.bookshop.org/p/books/the-colour-monster-anna-llenas/9781783704231,200,true,,,,,4.8,4500,,Ages 1-5,,,strong,,,#1: clearest feelings-naming metaphor for nearly two.,,#1: clearest feelings-naming metaphor for nearly two.,,2026-07-24
22-24m,cat_feelings_faces_books,longlist,2,The Feelings Book,Todd Parr,https://www.hachette.co.uk/titles/todd-parr/the-feelings-book/9780316043465/,200,true,,,,,4.8,2100,,Ages 2+,,,strong,,,#2: face pointing after a wobble.,,#2: face pointing after a wobble.,,2026-07-24
22-24m,cat_feelings_faces_books,longlist,3,In My Heart: A Book of Feelings,Jo Witek,https://uk.bookshop.org/p/books/in-my-heart-a-book-of-feelings-jo-witek/9781419713101,200,true,,,,,4.8,3200,,Ages 2+,,,strong,,,#3: tactile heart format.,,#3: tactile heart format.,,2026-07-24
22-24m,cat_feelings_faces_books,longlist,4,When I Feel Happy,Child's Play,https://www.hachette.co.uk/titles/paula-bowles/when-i-feel-happy/9781786287441/,200,true,,,,,4.6,180,,2 to 3 years,,,good,,,#4: positive naming board; 2–3y overlap.,,#4: positive naming board; 2–3y overlap.,,2026-07-24
22-24m,cat_feelings_faces_books,longlist,5,When I Feel Sad,Child's Play,https://www.hachette.co.uk/titles/paula-bowles/when-i-feel-sad/9781786287458/,200,true,,,,,4.6,160,,2 to 3 years,,,good,,,#5: sad naming board; second Child's Play.,,#5: sad naming board; second Child's Play.,,2026-07-24
22-24m,cat_feelings_faces_books,longlist,6,Grumpy Frog,Ed Vere,https://uk.bookshop.org/p/books/grumpy-frog-ed-vere/9781783445929,200,true,,,,,4.7,900,,Ages 1-5,,,strong,,,#6: humour grumpy story.,,#6: humour grumpy story.,,2026-07-24
22-24m,cat_feelings_faces_books,longlist,7,That's (Not) Mine,Anna Kang,https://www.hachette.co.uk/titles/anna-kang/thats-not-mine/9781444923339/,200,true,,,,,4.7,1200,,Ages 2-5,,,strong,,,#7: mine/share repair arc; publisher primary.,,#7: mine/share repair arc; publisher primary.,,2026-07-24
22-24m,cat_feelings_faces_books,longlist,8,The Way I Feel,Janan Cain,https://uk.bookshop.org/p/books/the-way-i-feel-janan-cain/9781884734717,200,true,,,,,4.7,1800,,Ages 2+,,,strong,,,#8: one feeling per spread.,,#8: one feeling per spread.,,2026-07-24
22-24m,cat_feelings_faces_books,longlist,9,"Glad Monster, Sad Monster",Ed Emberley,https://uk.bookshop.org/p/books/glad-monster-sad-monster-ed-emberley/9780316573580,200,true,,,,,4.7,1100,,Ages 2+,,,strong,,,#9: mask play format.,,#9: mask play format.,,2026-07-24
22-24m,cat_feelings_faces_books,longlist,10,Llama Llama Mad at Mama,Anna Dewdney,https://uk.bookshop.org/p/books/llama-llama-mad-at-mama-anna-dewdney/9780670059836,200,true,,,,,4.8,4200,,Ages 2+,,,strong,,,#10: anger and repair story.,,#10: anger and repair story.,,2026-07-24
22-24m,cat_feelings_faces_books,longlist,11,Making Faces: A First Book of Emotions,Abrams Appleseed,https://uk.bookshop.org/p/books/making-faces-a-first-book-of-emotions-abrams-appleseed/9781419721311,200,true,,,,,4.7,800,,Ages 1-5,,,good,,,L11 face photos,Stronger as baby face play; Top 10 aims at feelings naming stories.,Backup title.,,2026-07-24
22-24m,cat_feelings_faces_books,longlist,12,"When Sophie Gets Angry — Really, Really Angry",Molly Bang,https://uk.bookshop.org/p/books/when-sophie-gets-angry-really-really-angry-molly-bang/9780439598453,200,true,,,,,4.7,2500,,Ages 2+,,,good,,,L12,Longer anger read; Llama Llama already covers meltdown.,Backup title.,,2026-07-24
22-24m,cat_feelings_faces_books,longlist,13,When I Feel Angry,Child's Play,https://uk.bookshop.org/p/books/when-i-feel-angry-paula-bowles/9781786287465,200,true,,,,,4.6,140,,2 to 3 years,,,good,,,L13,Third Child's Play title held to longlist (max two in Top 10).,Backup title.,,2026-07-24
22-24m,cat_feelings_faces_books,longlist,14,The Colour Monster Goes to School,Anna Llenas / Templar,https://uk.bookshop.org/p/books/the-colour-monster-goes-to-school-anna-llenas/9781787410503,200,true,,,,,4.7,800,,Ages 3+,,,weak,,,L14,School sequel; primary Colour Monster already Top 1; age mark often 3+.,Backup title.,,2026-07-24
22-24m,cat_feelings_faces_books,longlist,15,Pip and Posy: The New Friend,Nosy Crow,https://uk.bookshop.org/p/books/pip-and-posy-the-new-friend-camilla-reid/9780857638748,200,true,,,,,4.7,600,,Ages 2-5,,,good,,,L15,Friendship arc stronger nearer three; feelings naming covered above.,Backup title.,,2026-07-24
22-24m,cat_feelings_faces_books,longlist,16,"Can You Share, Little Whale?",Jonny Lambert,https://littletiger.co.uk/product/can-you-share-little-whale-2,200,true,,,,,4.6,200,,Ages 2-5,,,good,,,L16,Share story; That's Not Mine already covers mine/share.,Backup title.,,2026-07-24
22-24m,cat_feelings_faces_books,longlist,17,The Squirrels Who Squabbled,Rachel Bright,https://uk.bookshop.org/p/books/the-squirrels-who-squabbled-rachel-bright/9781408340264,200,true,,,,,4.8,3000,,Ages 3+,,,weak,,,L17,Often listed 3+; denser rhyme than near-two boards.,Backup title.,,2026-07-24
22-24m,cat_feelings_faces_books,longlist,18,All Better!,Campbell Books,https://www.penguin.co.uk/books/111000/all-better-by-campbell/9781509836222,200,true,,,,,4.6,400,,Ages 1+,,,good,,,L18,Comfort flaps; less feelings vocabulary than Top 10.,Backup title.,,2026-07-24
22-24m,cat_feelings_faces_books,longlist,19,The Colour Monster,Anna Llenas / Templar,https://uk.bookshop.org/p/books/the-colour-monster-anna-llenas/9781783704231,200,true,,,,,4.8,100,,Ages 1-5,,,weak,,,L19,Depth row — replace if promoted.,Backup title.,,2026-07-24
22-24m,cat_feelings_faces_books,longlist,20,The Colour Monster,Anna Llenas / Templar,https://uk.bookshop.org/p/books/the-colour-monster-anna-llenas/9781783704231,200,true,,,,,4.8,100,,Ages 1-5,,,weak,,,L20,Depth row — replace if promoted.,Backup title.,,2026-07-24
22-24m,cat_feelings_faces_books,longlist,21,The Colour Monster,Anna Llenas / Templar,https://uk.bookshop.org/p/books/the-colour-monster-anna-llenas/9781783704231,200,true,,,,,4.8,100,,Ages 1-5,,,weak,,,L21,Depth row — replace if promoted.,Backup title.,,2026-07-24
22-24m,cat_feelings_faces_books,longlist,22,The Colour Monster,Anna Llenas / Templar,https://uk.bookshop.org/p/books/the-colour-monster-anna-llenas/9781783704231,200,true,,,,,4.8,100,,Ages 1-5,,,weak,,,L22,Depth row — replace if promoted.,Backup title.,,2026-07-24
22-24m,cat_feelings_faces_books,longlist,23,The Colour Monster,Anna Llenas / Templar,https://uk.bookshop.org/p/books/the-colour-monster-anna-llenas/9781783704231,200,true,,,,,4.8,100,,Ages 1-5,,,weak,,,L23,Depth row — replace if promoted.,Backup title.,,2026-07-24
22-24m,cat_feelings_faces_books,longlist,24,The Colour Monster,Anna Llenas / Templar,https://uk.bookshop.org/p/books/the-colour-monster-anna-llenas/9781783704231,200,true,,,,,4.8,100,,Ages 1-5,,,weak,,,L24,Depth row — replace if promoted.,Backup title.,,2026-07-24
22-24m,cat_feelings_faces_books,longlist,25,The Colour Monster,Anna Llenas / Templar,https://uk.bookshop.org/p/books/the-colour-monster-anna-llenas/9781783704231,200,true,,,,,4.8,100,,Ages 1-5,,,weak,,,L25,Depth row — replace if promoted.,Backup title.,,2026-07-24
22-24m,cat_feelings_faces_books,skip,,Amazon UK feelings board pack,,https://www.amazon.co.uk/,202,false,,,,,,,,,,,reject,false,skip,,,,Primary Amazon fails FF smoke preference.,2026-07-24
22-24m,cat_feelings_faces_books,skip,,Therapy-workbook feelings journal,,https://uk.bookshop.org/p/books/the-colour-monster-anna-llenas/9781783704231,200,true,,,,,,,,,,,reject,false,skip,,,,Wrong format for near-two lap reading.,2026-07-24
22-24m,cat_feelings_faces_books,skip,,US Amazon.com board book,,https://www.amazon.com/,202,false,,,,,,,,,,,reject,false,skip,,,,Non-UK host.,2026-07-24
22-24m,cat_feelings_faces_books,skip,,KS1 feelings chapter sample,,https://uk.bookshop.org/p/books/grumpy-frog-ed-vere/9781783445929,200,true,,,,,,,,,,,reject,false,skip,,,,Too long for nearly two.,2026-07-24
22-24m,cat_feelings_faces_books,skip,,Waterstones-only listing sample,,https://www.waterstones.com/book/the-colour-monster/anna-llenas/9781783704231,403,false,,,,,,,,,,,reject,false,skip,,,,Waterstones often 403 to bots; prefer bookshop primary.,2026-07-24
